Codigo,Distrito,Seccion,Establecimiento,Fecha,IdDistrito,IdSeccion,IdCircuito,Mesa,votantes,192528
247,Río Negro,General Roca,ESCUELA PRIMARIA N 165,12-09-2021 19:12,16,12,6509,01414X,64,
247,Río Negro,General Roca,ESCUELA PRIMARIA N 165,12-09-2021 19:16,16,12,6509,01415X,78,
247,Río Negro,General Roca,ESCUELA PRIMARIA N 165,12-09-2021 19:31,16,12,6509,01416X,90,
247,Río Negro,General Roca,ESCUELA PRIMARIA N 165,12-09-2021 19:52,16,12,6509,01417X,84,
247,Río Negro,General Roca,ESCUELA PRIMARIA N 165,12-09-2021 19:21,16,12,6509,01418X,82,
248,Río Negro,General Roca,CENTRO EDUC. TECNICA N 15,12-09-2021 19:15,16,12,6510,01419X,132,
248,Río Negro,General Roca,CENTRO EDUC. TECNICA N 15,12-09-2021 19:49,16,12,6510,01420X,104,
248,Río Negro,General Roca,CENTRO EDUC. TECNICA N 15,12-09-2021 19:28,16,12,6510,01421X,123,
248,Río Negro,General Roca,CENTRO EDUC. TECNICA N 15,12-09-2021 19:58,16,12,6510,01422X,106,
248,Río Negro,General Roca,CENTRO EDUC. TECNICA N 15,12-09-2021 19:45,16,12,6510,01423X,98,
248,Río Negro,General Roca,CENTRO EDUC. TECNICA N 15,12-09-2021 19:35,16,12,6510,01424X,114,
249,Río Negro,General Roca,ESCUELA PRIMARIA N 264,12-09-2021 22:33,16,12,6510,01425X,114,
249,Río Negro,General Roca,ESCUELA PRIMARIA N 264,12-09-2021 19:56,16,12,6510,01426X,102,
249,Río Negro,General Roca,ESCUELA PRIMARIA N 264,12-09-2021 20:55,16,12,6510,01427X,93,
249,Río Negro,General Roca,ESCUELA PRIMARIA N 264,12-09-2021 19:50,16,12,6510,01428X,103,
249,Río Negro,General Roca,ESCUELA PRIMARIA N 264,12-09-2021 20:13,16,12,6510,01429X,107,
249,Río Negro,General Roca,ESCUELA PRIMARIA N 264,12-09-2021 19:54,16,12,6510,01430X,110,
250,Río Negro,General Roca,ESCUELA PRIMARIA N 313,12-09-2021 20:09,16,12,6511,01431X,61,
250,Río Negro,General Roca,ESCUELA PRIMARIA N 313,12-09-2021 19:18,16,12,6511,01432X,56,
250,Río Negro,General Roca,ESCUELA PRIMARIA N 313,12-09-2021 19:46,16,12,6511,01433X,71,
250,Río Negro,General Roca,ESCUELA PRIMARIA N 313,12-09-2021 20:37,16,12,6511,01434X,63,
250,Río Negro,General Roca,ESCUELA PRIMARIA N 313,12-09-2021 19:56,16,12,6511,01435X,61,
250,Río Negro,General Roca,ESCUELA PRIMARIA N 313,12-09-2021 20:41,16,12,6511,01436X,67,
251,Río Negro,General Roca,ESC. SECUNDARIA DE RIO NEGRO N 35,12-09-2021 21:45,16,12,6511,01437X,71,
251,Río Negro,General Roca,ESC. SECUNDARIA DE RIO NEGRO N 35,12-09-2021 22:00,16,12,6511,01438X,59,
251,Río Negro,General Roca,ESC. SECUNDARIA DE RIO NEGRO N 35,12-09-2021 21:59,16,12,6511,01439X,60,
251,Río Negro,General Roca,ESC. SECUNDARIA DE RIO NEGRO N 35,12-09-2021 21:59,16,12,6511,01440X,62,
251,Río Negro,General Roca,ESC. SECUNDARIA DE RIO NEGRO N 35,12-09-2021 21:50,16,12,6511,01441X,66,
252,Río Negro,General Roca,ESCUELA PRIMARIA N 192,12-09-2021 22:30,16,12,6512,01442X,111,
252,Río Negro,General Roca,ESCUELA PRIMARIA N 192,12-09-2021 22:27,16,12,6512,01443X,120,
252,Río Negro,General Roca,ESCUELA PRIMARIA N 192,12-09-2021 22:28,16,12,6512,01444X,127,
252,Río Negro,General Roca,ESCUELA PRIMARIA N 192,12-09-2021 22:29,16,12,6512,01445X,107,
252,Río Negro,General Roca,ESCUELA PRIMARIA N 192,12-09-2021 22:28,16,12,6512,01446X,105,
253,Río Negro,General Roca,ESCUELA PRIMARIA N 283,12-09-2021 22:20,16,12,6512,01447X,106,
253,Río Negro,General Roca,ESCUELA PRIMARIA N 283,12-09-2021 22:02,16,12,6512,01448X,102,
253,Río Negro,General Roca,ESCUELA PRIMARIA N 283,12-09-2021 22:02,16,12,6512,01449X,106,
253,Río Negro,General Roca,ESCUELA PRIMARIA N 283,12-09-2021 22:23,16,12,6512,01450X,136,
253,Río Negro,General Roca,ESCUELA PRIMARIA N 283,12-09-2021 22:04,16,12,6512,01451X,99,
254,Río Negro,General Roca,ESCUELA PRIMARIA N 305,12-09-2021 20:18,16,12,6513,01452X,145,
254,Río Negro,General Roca,ESCUELA PRIMARIA N 305,12-09-2021 20:21,16,12,6513,01454X,157,
254,Río Negro,General Roca,ESCUELA PRIMARIA N 305,12-09-2021 19:49,16,12,6513,01455X,127,
254,Río Negro,General Roca,ESCUELA PRIMARIA N 305,12-09-2021 20:12,16,12,6513,01456X,139,
254,Río Negro,General Roca,ESCUELA PRIMARIA N 305,12-09-2021 20:08,16,12,6513,01457X,137,
254,Río Negro,General Roca,ESCUELA PRIMARIA N 305,12-09-2021 19:50,16,12,6513,01458X,148,
255,Río Negro,General Roca,ESCUELA PRIMARIA N 248,12-09-2021 20:15,16,12,6513,01459X,160,
255,Río Negro,General Roca,ESCUELA PRIMARIA N 248,12-09-2021 20:32,16,12,6513,01460X,143,
255,Río Negro,General Roca,ESCUELA PRIMARIA N 248,12-09-2021 19:58,16,12,6513,01461X,151,
255,Río Negro,General Roca,ESCUELA PRIMARIA N 248,12-09-2021 20:13,16,12,6513,01462X,146,
255,Río Negro,General Roca,ESCUELA PRIMARIA N 248,12-09-2021 20:06,16,12,6513,01463X,137,
255,Río Negro,General Roca,ESCUELA PRIMARIA N 248,12-09-2021 19:48,16,12,6513,01464X,136,
255,Río Negro,General Roca,ESCUELA PRIMARIA N 248,12-09-2021 19:41,16,12,6513,01465X,157,
256,Río Negro,General Roca,ESCUELA PRIMARIA N 338,12-09-2021 19:54,16,12,6514,01466X,154,
256,Río Negro,General Roca,ESCUELA PRIMARIA N 338,12-09-2021 19:57,16,12,6514,01467X,140,
256,Río Negro,General Roca,ESCUELA PRIMARIA N 338,12-09-2021 19:59,16,12,6514,01468X,142,
256,Río Negro,General Roca,ESCUELA PRIMARIA N 338,12-09-2021 22:40,16,12,6514,01469X,137,
256,Río Negro,General Roca,ESCUELA PRIMARIA N 338,12-09-2021 20:15,16,12,6514,01470X,130,
256,Río Negro,General Roca,ESCUELA PRIMARIA N 338,12-09-2021 20:07,16,12,6514,01471X,139,
256,Río Negro,General Roca,ESCUELA PRIMARIA N 338,12-09-2021 20:13,16,12,6514,01472X,141,
257,Río Negro,General Roca,ESCUELA PRIMARIA N 19,12-09-2021 20:30,16,12,6514,01473X,147,
257,Río Negro,General Roca,ESCUELA PRIMARIA N 19,12-09-2021 22:40,16,12,6514,01474X,133,
257,Río Negro,General Roca,ESCUELA PRIMARIA N 19,12-09-2021 20:37,16,12,6514,01475X,161,
257,Río Negro,General Roca,ESCUELA PRIMARIA N 19,12-09-2021 21:16,16,12,6514,01476X,124,
257,Río Negro,General Roca,ESCUELA PRIMARIA N 19,12-09-2021 19:58,16,12,6514,01477X,123,
257,Río Negro,General Roca,ESCUELA PRIMARIA N 19,12-09-2021 19:56,16,12,6514,01478X,141,
258,Río Negro,General Roca,ESCUELA PRIMARIA N 36,12-09-2021 21:37,16,12,6515,01479X,112,
258,Río Negro,General Roca,ESCUELA PRIMARIA N 36,12-09-2021 21:39,16,12,6515,01480X,111,
258,Río Negro,General Roca,ESCUELA PRIMARIA N 36,12-09-2021 22:00,16,12,6515,01481X,133,
258,Río Negro,General Roca,ESCUELA PRIMARIA N 36,12-09-2021 21:59,16,12,6515,01482X,129,
259,Río Negro,General Roca,ESCUELA PRIMARIA N 121,12-09-2021 22:17,16,12,6516,01483X,82,
259,Río Negro,General Roca,ESCUELA PRIMARIA N 121,12-09-2021 22:20,16,12,6516,01484X,77,
259,Río Negro,General Roca,ESCUELA PRIMARIA N 121,12-09-2021 22:17,16,12,6516,01485X,84,
259,Río Negro,General Roca,ESCUELA PRIMARIA N 121,12-09-2021 22:20,16,12,6516,01486X,83,
259,Río Negro,General Roca,ESCUELA PRIMARIA N 121,12-09-2021 22:21,16,12,6516,01487X,99,
260,Río Negro,General Roca,ESCUELA PRIMARIA N 294,12-09-2021 22:14,16,12,6517,01488X,149,
260,Río Negro,General Roca,ESCUELA PRIMARIA N 294,12-09-2021 22:16,16,12,6517,01489X,159,
260,Río Negro,General Roca,ESCUELA PRIMARIA N 294,12-09-2021 22:10,16,12,6517,01490X,135,
260,Río Negro,General Roca,ESCUELA PRIMARIA N 294,12-09-2021 22:17,16,12,6517,01491X,150,
260,Río Negro,General Roca,ESCUELA PRIMARIA N 294,12-09-2021 22:17,16,12,6517,01492X,139,
261,Río Negro,General Roca,ESCUELA PRIMARIA N 109,12-09-2021 21:03,16,12,6517,01493X,135,
261,Río Negro,General Roca,ESCUELA PRIMARIA N 109,12-09-2021 21:02,16,12,6517,01494X,119,
261,Río Negro,General Roca,ESCUELA PRIMARIA N 109,12-09-2021 21:11,16,12,6517,01495X,124,
261,Río Negro,General Roca,ESCUELA PRIMARIA N 109,12-09-2021 21:13,16,12,6517,01496X,144,
261,Río Negro,General Roca,ESCUELA PRIMARIA N 109,12-09-2021 21:14,16,12,6517,01497X,143,
262,Río Negro,General Roca,ESC. SECUNDARIA DE RIO NEGRO N 120,12-09-2021 20:57,16,12,6518,01498X,142,
262,Río Negro,General Roca,ESC. SECUNDARIA DE RIO NEGRO N 120,12-09-2021 20:55,16,12,6518,01499X,146,
262,Río Negro,General Roca,ESC. SECUNDARIA DE RIO NEGRO N 120,12-09-2021 20:56,16,12,6518,01500X,133,
262,Río Negro,General Roca,ESC. SECUNDARIA DE RIO NEGRO N 120,12-09-2021 20:57,16,12,6518,01501X,116,
262,Río Negro,General Roca,ESC. SECUNDARIA DE RIO NEGRO N 120,12-09-2021 21:03,16,12,6518,01502X,144,
262,Río Negro,General Roca,ESC. SECUNDARIA DE RIO NEGRO N 120,12-09-2021 20:59,16,12,6518,01503X,148,
262,Río Negro,General Roca,ESC. SECUNDARIA DE RIO NEGRO N 120,12-09-2021 21:02,16,12,6518,01504X,155,
263,Río Negro,General Roca,ESCUELA PRIMARIA N 366,12-09-2021 20:16,16,12,6519,01505X,123,
263,Río Negro,General Roca,ESCUELA PRIMARIA N 366,12-09-2021 20:18,16,12,6519,01506X,123,
263,Río Negro,General Roca,ESCUELA PRIMARIA N 366,12-09-2021 20:19,16,12,6519,01507X,130,
263,Río Negro,General Roca,ESCUELA PRIMARIA N 366,12-09-2021 20:20,16,12,6519,01508X,138,
264,Río Negro,General Roca,ESCUELA PRIMARIA N 45,12-09-2021 21:35,16,12,6520,01509X,70,
264,Río Negro,General Roca,ESCUELA PRIMARIA N 45,12-09-2021 21:36,16,12,6520,01510X,63,
265,Río Negro,General Roca,ESCUELA PRIMARIA N 199,12-09-2021 20:00,16,12,6521,01511X,111,
265,Río Negro,General Roca,ESCUELA PRIMARIA N 199,12-09-2021 19:57,16,12,6521,01512X,105,
265,Río Negro,General Roca,ESCUELA PRIMARIA N 199,12-09-2021 21:32,16,12,6521,01513X,105,
265,Río Negro,General Roca,ESCUELA PRIMARIA N 199,12-09-2021 20:34,16,12,6521,01514X,115,
266,Río Negro,General Roca,ESCUELA PRIMARIA N 50,12-09-2021 21:22,16,12,6522,01515X,151,
266,Río Negro,General Roca,ESCUELA PRIMARIA N 50,12-09-2021 21:23,16,12,6522,01516X,122,
266,Río Negro,General Roca,ESCUELA PRIMARIA N 50,12-09-2021 21:19,16,12,6522,01517X,159,
267,Río Negro,General Roca,ESCUELA PRIMARIA N 142,12-09-2021 21:24,16,12,6523,01518X,118,
267,Río Negro,General Roca,ESCUELA PRIMARIA N 142,12-09-2021 21:25,16,12,6523,01519X,125,
267,Río Negro,General Roca,ESCUELA PRIMARIA N 142,12-09-2021 21:31,16,12,6523,01520X,132,
267,Río Negro,General Roca,ESCUELA PRIMARIA N 142,12-09-2021 21:31,16,12,6523,01521X,124,
268,Río Negro,General Roca,ESC. SECUNDARIA DE RIO NEGRO N 152,12-09-2021 22:07,16,12,6524,01522X,99,
268,Río Negro,General Roca,ESC. SECUNDARIA DE RIO NEGRO N 152,12-09-2021 22:10,16,12,6524,01523X,104,
268,Río Negro,General Roca,ESC. SECUNDARIA DE RIO NEGRO N 152,12-09-2021 22:08,16,12,6524,01524X,98,
269,Río Negro,General Roca,ESCUELA PRIMARIA N 39,12-09-2021 19:53,16,12,66,01525X,115,
269,Río Negro,General Roca,ESCUELA PRIMARIA N 39,12-09-2021 19:47,16,12,66,01526X,125,
269,Río Negro,General Roca,ESCUELA PRIMARIA N 39,12-09-2021 19:44,16,12,66,01527X,132,
269,Río Negro,General Roca,ESCUELA PRIMARIA N 39,12-09-2021 20:23,16,12,66,01528X,119,
269,Río Negro,General Roca,ESCUELA PRIMARIA N 39,12-09-2021 20:10,16,12,66,01529X,124,
269,Río Negro,General Roca,ESCUELA PRIMARIA N 39,12-09-2021 19:29,16,12,66,01530X,116,
269,Río Negro,General Roca,ESCUELA PRIMARIA N 39,12-09-2021 20:01,16,12,66,01531X,111,
269,Río Negro,General Roca,ESCUELA PRIMARIA N 39,12-09-2021 20:21,16,12,66,01532X,106,
270,Río Negro,General Roca,ESCUELA PRIMARIA N 84,12-09-2021 19:28,16,12,66,01533X,123,
270,Río Negro,General Roca,ESCUELA PRIMARIA N 84,12-09-2021 21:57,16,12,66,01534X,120,
270,Río Negro,General Roca,ESCUELA PRIMARIA N 84,12-09-2021 19:52,16,12,66,01535X,152,
270,Río Negro,General Roca,ESCUELA PRIMARIA N 84,12-09-2021 19:54,16,12,66,01536X,121,
270,Río Negro,General Roca,ESCUELA PRIMARIA N 84,12-09-2021 20:29,16,12,66,01537X,111,
270,Río Negro,General Roca,ESCUELA PRIMARIA N 84,12-09-2021 20:13,16,12,66,01538X,106,
270,Río Negro,General Roca,ESCUELA PRIMARIA N 84,12-09-2021 21:51,16,12,66,01539X,107,
271,Río Negro,General Roca,ESCUELA PRIMARIA N 188,12-09-2021 21:28,16,12,66,01540X,120,
271,Río Negro,General Roca,ESCUELA PRIMARIA N 188,12-09-2021 20:01,16,12,66,01541X,79,
271,Río Negro,General Roca,ESCUELA PRIMARIA N 188,12-09-2021 19:58,16,12,66,01542X,117,
271,Río Negro,General Roca,ESCUELA PRIMARIA N 188,12-09-2021 19:28,16,12,66,01543X,112,
271,Río Negro,General Roca,ESCUELA PRIMARIA N 188,12-09-2021 19:25,16,12,66,01544X,142,
271,Río Negro,General Roca,ESCUELA PRIMARIA N 188,12-09-2021 20:42,16,12,66,01545X,100,
271,Río Negro,General Roca,ESCUELA PRIMARIA N 188,12-09-2021 20:12,16,12,66,01546X,112,
272,Río Negro,General Roca,ESCUELA PRIMARIA N 252,12-09-2021 20:23,16,12,66,01547X,127,
272,Río Negro,General Roca,ESCUELA PRIMARIA N 252,12-09-2021 19:54,16,12,66,01548X,118,
272,Río Negro,General Roca,ESCUELA PRIMARIA N 252,12-09-2021 19:49,16,12,66,01549X,137,
272,Río Negro,General Roca,ESCUELA PRIMARIA N 252,12-09-2021 19:44,16,12,66,01550X,127,
272,Río Negro,General Roca,ESCUELA PRIMARIA N 252,12-09-2021 20:23,16,12,66,01551X,136,
272,Río Negro,General Roca,ESCUELA PRIMARIA N 252,12-09-2021 19:44,16,12,66,01552X,122,
273,Río Negro,General Roca,ESCUELA PRIMARIA N 291,12-09-2021 20:41,16,12,66,01553X,119,
273,Río Negro,General Roca,ESCUELA PRIMARIA N 291,12-09-2021 19:20,16,12,66,01554X,128,
273,Río Negro,General Roca,ESCUELA PRIMARIA N 291,12-09-2021 20:45,16,12,66,01555X,109,
273,Río Negro,General Roca,ESCUELA PRIMARIA N 291,12-09-2021 20:05,16,12,66,01556X,152,
273,Río Negro,General Roca,ESCUELA PRIMARIA N 291,12-09-2021 20:17,16,12,66,01557X,114,
273,Río Negro,General Roca,ESCUELA PRIMARIA N 291,12-09-2021 20:09,16,12,66,01558X,130,
273,Río Negro,General Roca,ESCUELA PRIMARIA N 291,12-09-2021 21:26,16,12,66,01559X,136,
274,Río Negro,General Roca,ESC. SECUNDARIA DE RIO NEGRO N 23,12-09-2021 20:20,16,12,66,01560X,124,
274,Río Negro,General Roca,ESC. SECUNDARIA DE RIO NEGRO N 23,12-09-2021 19:55,16,12,66,01561X,112,
274,Río Negro,General Roca,ESC. SECUNDARIA DE RIO NEGRO N 23,12-09-2021 20:11,16,12,66,01562X,141,
274,Río Negro,General Roca,ESC. SECUNDARIA DE RIO NEGRO N 23,12-09-2021 20:37,16,12,66,01563X,105,
274,Río Negro,General Roca,ESC. SECUNDARIA DE RIO NEGRO N 23,12-09-2021 20:26,16,12,66,01564X,122,
274,Río Negro,General Roca,ESC. SECUNDARIA DE RIO NEGRO N 23,12-09-2021 20:19,16,12,66,01565X,113,
274,Río Negro,General Roca,ESC. SECUNDARIA DE RIO NEGRO N 23,12-09-2021 20:00,16,12,66,01566X,119,
275,Río Negro,General Roca,ESC. SECUNDARIA DE RIO NEGRO N 72,12-09-2021 21:17,16,12,66,01567X,121,
275,Río Negro,General Roca,ESC. SECUNDARIA DE RIO NEGRO N 72,12-09-2021 20:52,16,12,66,01568X,130,
275,Río Negro,General Roca,ESC. SECUNDARIA DE RIO NEGRO N 72,12-09-2021 20:54,16,12,66,01569X,123,
275,Río Negro,General Roca,ESC. SECUNDARIA DE RIO NEGRO N 72,12-09-2021 20:55,16,12,66,01570X,111,
275,Río Negro,General Roca,ESC. SECUNDARIA DE RIO NEGRO N 72,12-09-2021 21:25,16,12,66,01571X,120,
275,Río Negro,General Roca,ESC. SECUNDARIA DE RIO NEGRO N 72,12-09-2021 21:26,16,12,66,01572X,141,
275,Río Negro,General Roca,ESC. SECUNDARIA DE RIO NEGRO N 72,12-09-2021 21:00,16,12,66,01573X,136,
275,Río Negro,General Roca,ESC. SECUNDARIA DE RIO NEGRO N 72,12-09-2021 21:07,16,12,66,01574X,114,
276,Río Negro,General Roca,CENTRO DE EDUC. TECNICA N 5,12-09-2021 20:00,16,12,66,01575X,99,
276,Río Negro,General Roca,CENTRO DE EDUC. TECNICA N 5,12-09-2021 20:20,16,12,66,01576X,107,
276,Río Negro,General Roca,CENTRO DE EDUC. TECNICA N 5,12-09-2021 20:05,16,12,66,01577X,113,
276,Río Negro,General Roca,CENTRO DE EDUC. TECNICA N 5,12-09-2021 20:39,16,12,66,01578X,125,
276,Río Negro,General Roca,CENTRO DE EDUC. TECNICA N 5,12-09-2021 20:12,16,12,66,01579X,110,
276,Río Negro,General Roca,CENTRO DE EDUC. TECNICA N 5,12-09-2021 19:32,16,12,66,01580X,133,
276,Río Negro,General Roca,CENTRO DE EDUC. TECNICA N 5,12-09-2021 19:42,16,12,66,01581X,126,
276,Río Negro,General Roca,CENTRO DE EDUC. TECNICA N 5,12-09-2021 20:01,16,12,66,01582X,124,
277,Río Negro,General Roca,ESCUELA PRIMARIA N 135,12-09-2021 20:26,16,12,67,01583X,114,
277,Río Negro,General Roca,ESCUELA PRIMARIA N 135,12-09-2021 20:27,16,12,67,01584X,121,
277,Río Negro,General Roca,ESCUELA PRIMARIA N 135,12-09-2021 20:28,16,12,67,01585X,143,
277,Río Negro,General Roca,ESCUELA PRIMARIA N 135,12-09-2021 20:31,16,12,67,01586X,135,
277,Río Negro,General Roca,ESCUELA PRIMARIA N 135,12-09-2021 20:29,16,12,67,01587X,144,
278,Río Negro,General Roca,ESC. SECUNDARIA DE RIO NEGRO N 81,12-09-2021 19:49,16,12,68,01588X,102,
278,Río Negro,General Roca,ESC. SECUNDARIA DE RIO NEGRO N 81,12-09-2021 20:22,16,12,68,01589X,95,
278,Río Negro,General Roca,ESC. SECUNDARIA DE RIO NEGRO N 81,12-09-2021 19:42,16,12,68,01590X,91,
278,Río Negro,General Roca,ESC. SECUNDARIA DE RIO NEGRO N 81,12-09-2021 19:34,16,12,68,01591X,96,
278,Río Negro,General Roca,ESC. SECUNDARIA DE RIO NEGRO N 81,12-09-2021 19:37,16,12,68,01592X,96,
278,Río Negro,General Roca,ESC. SECUNDARIA DE RIO NEGRO N 81,12-09-2021 19:53,16,12,68,01593X,92,
279,Río Negro,General Roca,ESCUELA PRIMARIA N 122,12-09-2021 19:52,16,12,68,01594X,109,
279,Río Negro,General Roca,ESCUELA PRIMARIA N 122,12-09-2021 20:24,16,12,68,01595X,97,
279,Río Negro,General Roca,ESCUELA PRIMARIA N 122,12-09-2021 19:49,16,12,68,01596X,97,
279,Río Negro,General Roca,ESCUELA PRIMARIA N 122,12-09-2021 19:45,16,12,68,01597X,91,
279,Río Negro,General Roca,ESCUELA PRIMARIA N 122,12-09-2021 19:53,16,12,68,01598X,79,
279,Río Negro,General Roca,ESCUELA PRIMARIA N 122,12-09-2021 19:54,16,12,68,01599X,106,
279,Río Negro,General Roca,ESCUELA PRIMARIA N 122,12-09-2021 19:51,16,12,68,01600X,89,
280,Río Negro,General Roca,ESCUELA PRIMARIA N 37,12-09-2021 19:37,16,12,68,01601X,168,
280,Río Negro,General Roca,ESCUELA PRIMARIA N 37,12-09-2021 20:21,16,12,68,01602X,130,
280,Río Negro,General Roca,ESCUELA PRIMARIA N 37,12-09-2021 20:21,16,12,68,01603X,149,
280,Río Negro,General Roca,ESCUELA PRIMARIA N 37,12-09-2021 20:23,16,12,68,01604X,134,
280,Río Negro,General Roca,ESCUELA PRIMARIA N 37,12-09-2021 20:23,16,12,68,01605X,132,
281,Río Negro,General Roca,CENTRO DE EDUC. TECNICA N 7,12-09-2021 19:50,16,12,69,01606X,133,
281,Río Negro,General Roca,CENTRO DE EDUC. TECNICA N 7,12-09-2021 19:56,16,12,69,01607X,136,
281,Río Negro,General Roca,CENTRO DE EDUC. TECNICA N 7,12-09-2021 19:46,16,12,69,01608X,151,
281,Río Negro,General Roca,CENTRO DE EDUC. TECNICA N 7,12-09-2021 19:55,16,12,69,01609X,125,
281,Río Negro,General Roca,CENTRO DE EDUC. TECNICA N 7,12-09-2021 19:45,16,12,69,01610X,129,
281,Río Negro,General Roca,CENTRO DE EDUC. TECNICA N 7,12-09-2021 19:19,16,12,69,01611X,133,
281,Río Negro,General Roca,CENTRO DE EDUC. TECNICA N 7,12-09-2021 20:06,16,12,69,01612X,134,
281,Río Negro,General Roca,CENTRO DE EDUC. TECNICA N 7,12-09-2021 20:02,16,12,69,01613X,147,
282,Río Negro,General Roca,ESCUELA PRIMARIA N 195,12-09-2021 19:44,16,12,69,01614X,138,
282,Río Negro,General Roca,ESCUELA PRIMARIA N 195,12-09-2021 19:44,16,12,69,01615X,131,
282,Río Negro,General Roca,ESCUELA PRIMARIA N 195,12-09-2021 19:49,16,12,69,01616X,132,
282,Río Negro,General Roca,ESCUELA PRIMARIA N 195,12-09-2021 20:35,16,12,69,01617X,130,
282,Río Negro,General Roca,ESCUELA PRIMARIA N 195,12-09-2021 20:16,16,12,69,01618X,126,
282,Río Negro,General Roca,ESCUELA PRIMARIA N 195,12-09-2021 20:07,16,12,69,01619X,119,
282,Río Negro,General Roca,ESCUELA PRIMARIA N 195,12-09-2021 19:58,16,12,69,01620X,107,
283,Río Negro,General Roca,ESCUELA PRIMARIA N 21,12-09-2021 19:43,16,12,69,01621X,146,
283,Río Negro,General Roca,ESCUELA PRIMARIA N 21,12-09-2021 19:44,16,12,69,01622X,142,
283,Río Negro,General Roca,ESCUELA PRIMARIA N 21,12-09-2021 19:47,16,12,69,01623X,132,
283,Río Negro,General Roca,ESCUELA PRIMARIA N 21,12-09-2021 19:36,16,12,69,01624X,139,
283,Río Negro,General Roca,ESCUELA PRIMARIA N 21,12-09-2021 19:33,16,12,69,01625X,130,
283,Río Negro,General Roca,ESCUELA PRIMARIA N 21,12-09-2021 19:53,16,12,69,01626X,126,
283,Río Negro,General Roca,ESCUELA PRIMARIA N 21,12-09-2021 19:18,16,12,69,01627X,121,
284,Río Negro,General Roca,ESC. SECUNDARIA DE RIO NEGRO N 78,12-09-2021 20:19,16,12,69,01628X,137,
284,Río Negro,General Roca,ESC. SECUNDARIA DE RIO NEGRO N 78,12-09-2021 20:13,16,12,69,01629X,132,
284,Río Negro,General Roca,ESC. SECUNDARIA DE RIO NEGRO N 78,12-09-2021 20:22,16,12,69,01630X,132,
284,Río Negro,General Roca,ESC. SECUNDARIA DE RIO NEGRO N 78,12-09-2021 21:32,16,12,69,01631X,127,
284,Río Negro,General Roca,ESC. SECUNDARIA DE RIO NEGRO N 78,12-09-2021 19:28,16,12,69,01632X,129,
284,Río Negro,General Roca,ESC. SECUNDARIA DE RIO NEGRO N 78,12-09-2021 20:15,16,12,69,01633X,135,
284,Río Negro,General Roca,ESC. SECUNDARIA DE RIO NEGRO N 78,12-09-2021 19:46,16,12,69,01634X,155,
284,Río Negro,General Roca,ESC. SECUNDARIA DE RIO NEGRO N 78,12-09-2021 19:25,16,12,69,01635X,142,
285,Río Negro,General Roca,ESCUELA PRIMARIA N 241,12-09-2021 21:23,16,12,69,01636X,145,
285,Río Negro,General Roca,ESCUELA PRIMARIA N 241,12-09-2021 21:24,16,12,69,01637X,141,
285,Río Negro,General Roca,ESCUELA PRIMARIA N 241,12-09-2021 21:25,16,12,69,01638X,127,
285,Río Negro,General Roca,ESCUELA PRIMARIA N 241,12-09-2021 21:26,16,12,69,01639X,113,
285,Río Negro,General Roca,ESCUELA PRIMARIA N 241,12-09-2021 21:39,16,12,69,01640X,136,
285,Río Negro,General Roca,ESCUELA PRIMARIA N 241,12-09-2021 22:01,16,12,69,01641X,131,
285,Río Negro,General Roca,ESCUELA PRIMARIA N 241,12-09-2021 21:46,16,12,69,01642X,151,
285,Río Negro,General Roca,ESCUELA PRIMARIA N 241,12-09-2021 21:44,16,12,69,01643X,138,
286,Río Negro,General Roca,ESCUELA PRIMARIA N 306,12-09-2021 20:36,16,12,69,01644X,134,
286,Río Negro,General Roca,ESCUELA PRIMARIA N 306,12-09-2021 19:20,16,12,69,01645X,155,
286,Río Negro,General Roca,ESCUELA PRIMARIA N 306,12-09-2021 20:44,16,12,69,01646X,124,
286,Río Negro,General Roca,ESCUELA PRIMARIA N 306,12-09-2021 20:35,16,12,69,01647X,127,
286,Río Negro,General Roca,ESCUELA PRIMARIA N 306,12-09-2021 20:38,16,12,69,01648X,122,
286,Río Negro,General Roca,ESCUELA PRIMARIA N 306,12-09-2021 20:41,16,12,69,01649X,122,
286,Río Negro,General Roca,ESCUELA PRIMARIA N 306,12-09-2021 20:56,16,12,69,01650X,123,
287,Río Negro,General Roca,ESCUELA PRIMARIA N 204,12-09-2021 20:59,16,12,69,01651X,160,
287,Río Negro,General Roca,ESCUELA PRIMARIA N 204,12-09-2021 21:10,16,12,69,01652X,148,
287,Río Negro,General Roca,ESCUELA PRIMARIA N 204,12-09-2021 21:09,16,12,69,01653X,125,
287,Río Negro,General Roca,ESCUELA PRIMARIA N 204,12-09-2021 21:08,16,12,69,01654X,141,
288,Río Negro,General Roca,ESCUELA PRIMARIA N 119,12-09-2021 21:17,16,12,69,01655X,78,
289,Río Negro,General Roca,ESCUELA PRIMARIA N 287,12-09-2021 20:15,16,12,70,01656X,137,
289,Río Negro,General Roca,ESCUELA PRIMARIA N 287,12-09-2021 20:00,16,12,70,01657X,144,
289,Río Negro,General Roca,ESCUELA PRIMARIA N 287,12-09-2021 19:48,16,12,70,01658X,121,
289,Río Negro,General Roca,ESCUELA PRIMARIA N 287,12-09-2021 19:36,16,12,70,01659X,113,
289,Río Negro,General Roca,ESCUELA PRIMARIA N 287,12-09-2021 19:16,16,12,70,01660X,119,
289,Río Negro,General Roca,ESCUELA PRIMARIA N 287,12-09-2021 19:37,16,12,70,01661X,130,
