"165","166","205","419","420","421","422","BLC","COM","IMP","NUL","REC","hora_proceso","numero","url"
1,1,4,86,8,141,18,1,0,0,5,0,"2019-04-12 17:35:02","1616","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVO/70/2/1616/GOB.json"
1,5,4,81,7,146,18,1,0,0,2,0,"2019-04-12 17:35:02","1617","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVO/70/2/1617/GOB.json"
5,3,6,65,8,153,14,3,0,0,2,0,"2019-04-12 17:35:02","1618","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVO/70/2/1618/GOB.json"
3,3,1,91,7,122,20,1,0,0,5,0,"2019-04-12 17:35:02","1619","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVO/70/2/1619/GOB.json"
1,4,2,91,9,147,14,4,0,0,5,0,"2019-04-12 17:35:02","1620","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVO/70/2/1620/GOB.json"
2,5,1,83,7,131,26,6,0,0,6,0,"2019-04-12 17:35:02","1621","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVO/70/2/1621/GOB.json"
2,1,4,80,7,118,22,2,0,0,10,0,"2019-04-12 17:35:02","1622","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVO/70/2/1622/GOB.json"
1,1,6,77,6,151,15,0,0,0,1,0,"2019-04-12 17:35:02","1623","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVO/70/3/1623/GOB.json"
2,2,7,74,6,122,19,2,0,0,9,0,"2019-04-12 17:35:02","1624","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVO/70/3/1624/GOB.json"
1,7,5,89,8,115,11,3,0,0,5,0,"2019-04-12 17:35:02","1625","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVO/70/3/1625/GOB.json"
3,1,1,86,5,125,21,1,0,0,6,0,"2019-04-12 17:35:02","1626","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVO/70/3/1626/GOB.json"
3,2,2,87,8,131,19,2,0,0,3,0,"2019-04-12 17:35:02","1627","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVO/70/3/1627/GOB.json"
0,1,7,81,4,140,18,3,0,0,6,0,"2019-04-12 17:35:02","1628","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVO/70/3/1628/GOB.json"
1,3,6,70,2,148,14,3,0,0,3,0,"2019-04-12 17:35:02","1629","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVO/70/3/1629/GOB.json"
4,1,4,93,6,122,16,0,0,0,8,0,"2019-04-12 17:35:02","1630","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVO/70/3/1630/GOB.json"
1,0,5,76,11,130,15,2,0,0,4,0,"2019-04-12 17:35:02","1631","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVO/70/4/1631/GOB.json"
2,6,2,83,6,141,6,7,0,0,3,0,"2019-04-12 17:35:02","1632","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVO/70/4/1632/GOB.json"
3,1,4,82,5,141,19,2,0,0,3,0,"2019-04-12 17:35:02","1633","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVO/70/4/1633/GOB.json"
0,1,7,77,8,137,27,2,0,0,10,0,"2019-04-12 17:35:02","1634","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVO/70/4/1634/GOB.json"
4,5,5,87,8,124,20,2,0,0,5,0,"2019-04-12 17:35:02","1635","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVO/70/4/1635/GOB.json"
3,4,6,87,6,128,17,2,0,0,7,0,"2019-04-12 17:35:02","1636","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVO/70/4/1636/GOB.json"
4,3,5,73,7,148,14,4,0,0,7,0,"2019-04-12 17:35:02","1637","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVO/70/4/1637/GOB.json"
2,3,6,85,15,121,22,3,0,0,8,0,"2019-04-12 17:35:02","1638","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVO/70/4/1638/GOB.json"
4,4,3,117,10,42,19,0,0,0,8,0,"2019-04-12 17:35:02","1648","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVO/76/1/1648/GOB.json"
6,4,1,99,15,34,14,2,0,0,9,0,"2019-04-12 17:35:02","1649","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVO/76/1/1649/GOB.json"
2,4,1,94,13,36,14,1,0,0,10,0,"2019-04-12 17:35:02","1650","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVO/76/1/1650/GOB.json"
5,3,5,91,15,36,24,4,0,0,6,0,"2019-04-12 17:35:02","1651","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVO/76/1/1651/GOB.json"
1,0,7,128,0,92,1,5,0,0,3,0,"2019-04-12 17:35:02","285","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/LSU/19/1/285/GOB.json"
1,1,7,94,0,125,5,4,0,0,1,0,"2019-04-12 17:35:02","286","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/LSU/19/1/286/GOB.json"
1,1,4,121,1,102,2,0,0,0,0,0,"2019-04-12 17:35:02","287","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/LSU/19/1/287/GOB.json"
3,1,1,137,2,78,9,1,0,0,2,0,"2019-04-12 17:35:02","288","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/LSU/19/1/288/GOB.json"
1,0,2,137,0,89,0,1,0,0,1,0,"2019-04-12 17:35:02","289","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/LSU/19/1/289/GOB.json"
2,2,3,64,0,148,2,1,0,0,4,0,"2019-04-12 17:35:02","290","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/LSU/20/1/290/GOB.json"
0,0,1,66,0,145,3,4,0,0,2,0,"2019-04-12 17:35:02","291","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/LSU/20/1/291/GOB.json"
0,1,3,76,0,116,4,3,0,0,0,0,"2019-04-12 17:35:02","292","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/LSU/20/1/292/GOB.json"
1,2,2,28,0,71,1,2,0,0,0,0,"2019-04-12 17:35:02","293","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/LSU/20A/1/293/GOB.json"
0,2,0,45,0,90,0,1,0,0,0,0,"2019-04-12 17:35:02","294","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/LSU/21/1/294/GOB.json"
0,0,0,16,1,90,1,2,0,0,0,0,"2019-04-12 17:35:02","296","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/LSU/22A/1/296/GOB.json"
3,2,10,46,2,195,4,0,0,0,4,0,"2019-04-12 17:35:02","297","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/LSU/23/1/297/GOB.json"
0,0,12,65,1,180,4,2,0,0,1,0,"2019-04-12 17:35:02","298","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/LSU/23/1/298/GOB.json"
2,4,12,66,2,162,1,1,0,0,1,0,"2019-04-12 17:35:02","299","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/LSU/23/1/299/GOB.json"
1,1,11,39,3,210,4,4,0,0,1,0,"2019-04-12 17:35:02","300","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/LSU/23/1/300/GOB.json"
2,3,4,69,1,168,6,2,0,0,4,0,"2019-04-12 17:35:02","301","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/LSU/23/1/301/GOB.json"
2,1,11,65,0,188,5,3,0,0,5,0,"2019-04-12 17:35:02","302","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/LSU/23/1/302/GOB.json"
0,3,8,55,2,182,6,3,0,0,1,0,"2019-04-12 17:35:02","303","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/LSU/23/1/303/GOB.json"
0,0,9,53,1,197,1,0,0,0,2,0,"2019-04-12 17:35:02","304","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/LSU/23/1/304/GOB.json"
1,1,19,55,0,164,4,1,0,0,1,0,"2019-04-12 17:35:02","305","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/LSU/23/1/305/GOB.json"
3,3,2,93,1,98,25,7,0,0,3,0,"2019-04-12 17:35:02","306","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/LSU/24/1/306/GOB.json"
1,2,2,103,2,117,34,3,0,0,2,0,"2019-04-12 17:35:02","307","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/LSU/24/1/307/GOB.json"
2,1,1,64,0,108,36,1,0,0,15,0,"2019-04-12 17:35:02","308","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/LSU/24/1/308/GOB.json"
0,6,3,108,4,71,39,4,0,0,10,0,"2019-04-12 17:35:02","309","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/LSU/24/1/309/GOB.json"
0,2,5,106,1,101,23,1,0,0,6,0,"2019-04-12 17:35:02","310","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/LSU/24/1/310/GOB.json"
0,1,3,89,1,106,43,3,0,0,6,0,"2019-04-12 17:35:02","311","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/LSU/24/1/311/GOB.json"
3,2,4,77,4,109,31,4,0,0,3,0,"2019-04-12 17:35:02","312","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/LSU/24/1/312/GOB.json"
0,1,1,42,2,63,2,1,0,0,0,0,"2019-04-12 17:35:02","313","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/LSU/24A/1/313/GOB.json"
1,0,0,37,0,56,10,2,0,0,0,0,"2019-04-12 17:35:02","314","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/LSU/24B/1/314/GOB.json"
0,2,1,80,1,97,3,0,0,0,1,0,"2019-04-12 17:35:02","315","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/LSU/25/1/315/GOB.json"
1,0,1,7,2,8,2,0,0,0,0,0,"2019-04-12 17:35:02","317","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/LSU/27/1/317/GOB.json"
3,3,2,79,3,133,21,7,0,0,3,0,"2019-04-12 17:35:02","318","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/LSU/28/1/318/GOB.json"
4,3,3,81,0,129,22,4,0,0,3,0,"2019-04-12 17:35:02","319","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/LSU/28/1/319/GOB.json"
1,1,0,65,2,139,24,3,0,0,0,0,"2019-04-12 17:35:02","320","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/LSU/28/1/320/GOB.json"
1,1,4,77,2,124,21,5,0,0,4,0,"2019-04-12 17:35:02","321","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/LSU/28/1/321/GOB.json"
0,2,2,71,1,145,16,2,0,0,3,0,"2019-04-12 17:35:02","322","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/LSU/28/1/322/GOB.json"
1,1,5,63,4,123,14,6,0,0,5,0,"2019-04-12 17:35:02","323","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/LSU/28/1/323/GOB.json"
1,2,5,87,4,128,9,2,0,0,7,0,"2019-04-12 17:35:02","324","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/LSU/28/2/324/GOB.json"
1,1,3,80,2,119,13,3,0,0,1,0,"2019-04-12 17:35:02","325","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/LSU/28/2/325/GOB.json"
0,3,3,88,4,124,10,4,0,0,0,0,"2019-04-12 17:35:02","326","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/LSU/28/2/326/GOB.json"
1,3,2,79,4,132,16,2,0,0,4,0,"2019-04-12 17:35:02","327","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/LSU/28/2/327/GOB.json"
1,1,2,74,4,140,16,1,0,0,5,0,"2019-04-12 17:35:02","328","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/LSU/28/2/328/GOB.json"
0,3,5,82,4,113,22,2,0,0,3,0,"2019-04-12 17:35:02","329","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/LSU/28/2/329/GOB.json"
2,2,1,77,4,135,19,2,0,0,3,0,"2019-04-12 17:35:02","330","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/LSU/28/3/330/GOB.json"
0,2,1,84,3,118,22,4,0,0,5,0,"2019-04-12 17:35:02","331","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/LSU/28/3/331/GOB.json"
2,1,1,76,3,124,14,9,0,0,0,0,"2019-04-12 17:35:02","332","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/LSU/28/3/332/GOB.json"
0,0,5,74,2,135,14,3,0,0,4,0,"2019-04-12 17:35:02","333","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/LSU/28/3/333/GOB.json"
0,4,0,69,4,114,19,6,0,0,2,0,"2019-04-12 17:35:02","334","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/LSU/28/3/334/GOB.json"
0,4,1,82,3,131,20,3,0,0,3,0,"2019-04-12 17:35:02","335","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/LSU/28/3/335/GOB.json"
1,0,0,5,0,2,1,1,0,0,0,0,"2019-04-12 17:35:02","336","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/LSU/28A/1/336/GOB.json"
2,2,1,32,0,47,2,0,0,0,0,0,"2019-04-12 17:35:02","337","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/LSU/29/1/337/GOB.json"
3,1,1,37,2,84,3,5,0,0,0,0,"2019-04-12 17:35:02","338","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/LSU/30/1/338/GOB.json"
2,0,6,101,1,214,6,6,0,0,5,0,"2019-04-12 17:35:02","1652","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/RNG/99/1/1652/GOB.json"
2,2,1,38,7,161,17,0,0,0,5,0,"2019-04-12 17:35:02","1","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/VIN/1/1/1/GOB.json"
0,0,3,55,0,153,15,3,0,0,1,0,"2019-04-12 17:35:02","10","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/VIN/1/1/10/GOB.json"
2,2,1,56,2,145,17,2,0,0,6,0,"2019-04-12 17:35:02","11","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/VIN/1/1/11/GOB.json"
2,4,2,53,8,148,18,3,0,0,2,0,"2019-04-12 17:35:02","2","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/VIN/1/1/2/GOB.json"
2,5,3,39,2,166,25,3,0,0,5,0,"2019-04-12 17:35:02","3","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/VIN/1/1/3/GOB.json"
2,4,3,47,5,143,28,2,0,0,3,0,"2019-04-12 17:35:02","4","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/VIN/1/1/4/GOB.json"
5,1,2,55,7,138,19,0,0,0,6,0,"2019-04-12 17:35:02","5","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/VIN/1/1/5/GOB.json"
3,2,2,55,3,163,20,0,0,0,0,0,"2019-04-12 17:35:02","6","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/VIN/1/1/6/GOB.json"
3,2,3,51,3,145,24,3,0,0,5,0,"2019-04-12 17:35:02","7","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/VIN/1/1/7/GOB.json"
3,2,3,63,2,142,23,6,0,0,2,0,"2019-04-12 17:35:02","8","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/VIN/1/1/8/GOB.json"
3,0,1,52,4,154,27,6,0,0,2,0,"2019-04-12 17:35:02","9","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/VIN/1/1/9/GOB.json"
8,2,4,53,4,140,10,7,0,0,9,0,"2019-04-12 17:35:02","69","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/VIN/1/10/69/GOB.json"
5,4,4,51,6,139,13,2,0,0,4,0,"2019-04-12 17:35:02","70","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/VIN/1/10/70/GOB.json"
3,5,11,59,7,118,12,5,0,0,3,0,"2019-04-12 17:35:02","71","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/VIN/1/10/71/GOB.json"
6,4,4,50,7,121,11,0,0,0,5,0,"2019-04-12 17:35:02","72","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/VIN/1/10/72/GOB.json"
3,0,6,86,2,128,14,1,0,0,4,0,"2019-04-12 17:35:02","73","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/VIN/1/10/73/GOB.json"
2,4,3,61,2,142,1,8,0,0,5,0,"2019-04-12 17:35:02","74","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/VIN/1/10/74/GOB.json"
1,1,6,52,5,130,12,2,0,0,3,0,"2019-04-12 17:35:02","75","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/VIN/1/10/75/GOB.json"
1,3,0,52,1,145,12,3,0,0,1,0,"2019-04-12 17:35:02","76","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/VIN/1/10/76/GOB.json"
2,3,3,51,3,144,24,3,0,0,2,0,"2019-04-12 17:35:02","77","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/VIN/1/11/77/GOB.json"
4,2,2,62,6,128,28,1,0,0,1,0,"2019-04-12 17:35:02","78","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/VIN/1/11/78/GOB.json"
3,2,0,43,8,143,16,3,0,0,7,0,"2019-04-12 17:35:02","79","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/VIN/1/11/79/GOB.json"
0,0,2,45,3,139,19,6,0,0,6,0,"2019-04-12 17:35:02","80","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/VIN/1/11/80/GOB.json"
2,1,2,37,3,148,20,5,0,0,3,0,"2019-04-12 17:35:02","81","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/VIN/1/11/81/GOB.json"
5,4,3,40,7,132,22,2,0,0,2,0,"2019-04-12 17:35:02","82","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/VIN/1/11/82/GOB.json"
1,3,2,51,6,145,18,3,0,0,2,0,"2019-04-12 17:35:02","83","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/VIN/1/11/83/GOB.json"
6,4,6,61,4,134,9,7,0,0,6,0,"2019-04-12 17:35:02","84","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/VIN/1/12/84/GOB.json"
3,4,6,46,4,153,11,2,0,0,6,0,"2019-04-12 17:35:02","85","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/VIN/1/12/85/GOB.json"
4,4,10,57,4,145,7,4,0,0,4,0,"2019-04-12 17:35:02","86","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/VIN/1/12/86/GOB.json"
6,1,3,52,3,137,12,2,0,0,3,0,"2019-04-12 17:35:02","87","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/VIN/1/12/87/GOB.json"
3,2,7,61,8,115,5,5,0,0,7,0,"2019-04-12 17:35:02","88","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/VIN/1/12/88/GOB.json"
2,3,10,54,5,140,11,1,0,0,9,0,"2019-04-12 17:35:02","89","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/VIN/1/12/89/GOB.json"
1,3,5,56,2,127,14,1,0,0,7,0,"2019-04-12 17:35:02","90","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/VIN/1/12/90/GOB.json"
3,4,7,36,6,146,12,2,0,0,8,0,"2019-04-12 17:35:02","91","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/VIN/1/12/91/GOB.json"
4,3,4,53,11,127,11,3,0,0,7,0,"2019-04-12 17:35:02","92","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/VIN/1/12/92/GOB.json"
4,3,7,63,2,132,10,4,0,0,6,0,"2019-04-12 17:35:02","100","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/VIN/1/13/100/GOB.json"
1,2,6,62,2,131,16,3,0,0,4,0,"2019-04-12 17:35:02","101","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/VIN/1/13/101/GOB.json"
5,3,11,62,4,124,9,0,0,0,11,0,"2019-04-12 17:35:02","93","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/VIN/1/13/93/GOB.json"
8,5,3,57,7,143,14,3,0,0,10,0,"2019-04-12 17:35:02","94","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/VIN/1/13/94/GOB.json"
3,3,3,72,2,108,17,3,0,0,3,0,"2019-04-12 17:35:02","95","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/VIN/1/13/95/GOB.json"
3,3,2,55,4,158,14,2,0,0,11,0,"2019-04-12 17:35:02","96","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/VIN/1/13/96/GOB.json"
4,0,3,65,4,126,12,4,0,0,5,0,"2019-04-12 17:35:02","97","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/VIN/1/13/97/GOB.json"
2,2,4,64,2,125,15,3,0,0,6,0,"2019-04-12 17:35:02","98","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/VIN/1/13/98/GOB.json"
1,3,2,81,3,121,12,0,0,0,8,0,"2019-04-12 17:35:02","99","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/VIN/1/13/99/GOB.json"
4,2,2,59,4,136,13,0,0,0,1,0,"2019-04-12 17:35:02","102","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/VIN/1/14/102/GOB.json"
3,3,4,72,8,125,16,4,0,0,3,0,"2019-04-12 17:35:02","103","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/VIN/1/14/103/GOB.json"
5,6,2,49,5,123,20,4,0,0,3,0,"2019-04-12 17:35:02","104","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/VIN/1/14/104/GOB.json"
4,4,2,54,7,134,11,3,0,0,4,0,"2019-04-12 17:35:02","105","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/VIN/1/14/105/GOB.json"
2,3,1,49,8,140,9,5,0,0,9,0,"2019-04-12 17:35:02","106","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/VIN/1/14/106/GOB.json"
2,3,3,51,3,142,20,2,0,0,2,0,"2019-04-12 17:35:02","107","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/VIN/1/14/107/GOB.json"
3,3,3,62,5,121,18,3,0,0,3,0,"2019-04-12 17:35:02","108","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/VIN/1/14/108/GOB.json"
