"165","205","419","420","421","422","BLC","COM","IMP","NUL","REC","hora_proceso","numero","url"
,5,67,,165,5,13,0,0,4,0,"2019-04-12 17:35:02","301","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/LSU/23/1/301/LRC.json"
,10,62,,187,6,10,0,0,5,0,"2019-04-12 17:35:02","302","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/LSU/23/1/302/LRC.json"
,11,49,,179,6,14,0,0,1,0,"2019-04-12 17:35:02","303","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/LSU/23/1/303/LRC.json"
,9,52,,189,3,8,0,0,2,0,"2019-04-12 17:35:02","304","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/LSU/23/1/304/LRC.json"
,20,53,,160,4,8,0,0,1,0,"2019-04-12 17:35:02","305","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/LSU/23/1/305/LRC.json"
,3,85,,93,29,23,0,0,3,0,"2019-04-12 17:35:02","306","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/LSU/24/1/306/LRC.json"
,2,93,,110,38,23,0,0,0,0,"2019-04-12 17:35:02","307","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/LSU/24/1/307/LRC.json"
,1,61,,109,37,5,0,0,15,0,"2019-04-12 17:35:02","308","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/LSU/24/1/308/LRC.json"
,4,102,,3,42,84,0,0,10,0,"2019-04-12 17:35:02","309","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/LSU/24/1/309/LRC.json"
,6,98,,96,26,19,0,0,0,0,"2019-04-12 17:35:02","310","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/LSU/24/1/310/LRC.json"
,3,84,,97,47,15,0,0,6,0,"2019-04-12 17:35:02","311","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/LSU/24/1/311/LRC.json"
,0,71,,106,34,23,0,0,3,0,"2019-04-12 17:35:02","312","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/LSU/24/1/312/LRC.json"
,0,41,,63,3,5,0,0,0,0,"2019-04-12 17:35:02","313","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/LSU/24A/1/313/LRC.json"
,11,28,,51,10,6,0,0,0,0,"2019-04-12 17:35:02","314","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/LSU/24B/1/314/LRC.json"
,1,80,,97,3,0,0,0,1,0,"2019-04-12 17:35:02","315","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/LSU/25/1/315/LRC.json"
,1,7,,8,2,3,0,0,0,0,"2019-04-12 17:35:02","317","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/LSU/27/1/317/LRC.json"
,7,75,,100,32,34,0,0,6,0,"2019-04-12 17:35:02","318","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/LSU/28/1/318/LRC.json"
,4,77,,111,36,18,0,0,3,0,"2019-04-12 17:35:02","319","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/LSU/28/1/319/LRC.json"
,2,64,,110,42,17,0,0,0,0,"2019-04-12 17:35:02","320","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/LSU/28/1/320/LRC.json"
,5,73,,106,26,23,0,0,6,0,"2019-04-12 17:35:02","321","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/LSU/28/1/321/LRC.json"
,8,66,,118,30,17,0,0,3,0,"2019-04-12 17:35:02","322","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/LSU/28/1/322/LRC.json"
,11,55,,110,24,17,0,0,5,0,"2019-04-12 17:35:02","323","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/LSU/28/1/323/LRC.json"
,6,81,,105,29,22,0,0,7,0,"2019-04-12 17:35:02","324","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/LSU/28/2/324/LRC.json"
,8,75,,96,28,15,0,0,1,0,"2019-04-12 17:35:02","325","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/LSU/28/2/325/LRC.json"
,4,86,,104,18,24,0,0,0,0,"2019-04-12 17:35:02","326","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/LSU/28/2/326/LRC.json"
,3,76,,103,35,22,0,0,4,0,"2019-04-12 17:35:02","327","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/LSU/28/2/327/LRC.json"
,2,74,,117,26,20,0,0,5,0,"2019-04-12 17:35:02","328","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/LSU/28/2/328/LRC.json"
,6,78,,95,31,21,0,0,3,0,"2019-04-12 17:35:02","329","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/LSU/28/2/329/LRC.json"
,8,75,,108,34,17,0,0,3,0,"2019-04-12 17:35:02","330","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/LSU/28/3/330/LRC.json"
,5,74,,101,34,20,0,0,5,0,"2019-04-12 17:35:02","331","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/LSU/28/3/331/LRC.json"
,5,68,,107,23,27,0,0,0,0,"2019-04-12 17:35:02","332","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/LSU/28/3/332/LRC.json"
,16,71,,113,26,7,0,0,4,0,"2019-04-12 17:35:02","333","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/LSU/28/3/333/LRC.json"
,5,67,,88,38,18,0,0,2,0,"2019-04-12 17:35:02","334","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/LSU/28/3/334/LRC.json"
,6,76,,101,36,25,0,0,3,0,"2019-04-12 17:35:02","335","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/LSU/28/3/335/LRC.json"
,0,5,,2,1,2,0,0,0,0,"2019-04-12 17:35:02","336","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/LSU/28A/1/336/LRC.json"
,1,24,,48,2,11,0,0,0,0,"2019-04-12 17:35:02","337","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/LSU/29/1/337/LRC.json"
,1,38,,84,7,7,0,0,0,0,"2019-04-12 17:35:02","338","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/LSU/30/1/338/LRC.json"
,3,36,8,149,23,7,0,0,7,0,"2019-04-12 17:35:02","1","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/VIN/1/1/1/LRC.json"
,3,53,1,140,23,9,0,0,1,0,"2019-04-12 17:35:02","10","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/VIN/1/1/10/LRC.json"
,1,59,5,126,29,13,0,0,0,0,"2019-04-12 17:35:02","11","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/VIN/1/1/11/LRC.json"
,5,48,13,135,22,12,0,0,2,0,"2019-04-12 17:35:02","2","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/VIN/1/1/2/LRC.json"
,3,38,5,146,36,19,0,0,3,0,"2019-04-12 17:35:02","3","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/VIN/1/1/3/LRC.json"
,3,44,9,137,32,8,0,0,4,0,"2019-04-12 17:35:02","4","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/VIN/1/1/4/LRC.json"
,2,56,7,132,24,6,0,0,6,0,"2019-04-12 17:35:02","5","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/VIN/1/1/5/LRC.json"
,3,57,6,145,26,11,0,0,0,0,"2019-04-12 17:35:02","6","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/VIN/1/1/6/LRC.json"
,3,53,5,146,26,4,0,0,2,0,"2019-04-12 17:35:02","7","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/VIN/1/1/7/LRC.json"
,3,62,2,143,26,8,0,0,2,0,"2019-04-12 17:35:02","8","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/VIN/1/1/8/LRC.json"
,1,53,4,135,38,18,0,0,0,0,"2019-04-12 17:35:02","9","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/VIN/1/1/9/LRC.json"
,4,54,5,135,11,19,0,0,9,0,"2019-04-12 17:35:02","69","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/VIN/1/10/69/LRC.json"
,5,52,8,130,14,15,0,0,4,0,"2019-04-12 17:35:02","70","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/VIN/1/10/70/LRC.json"
,12,63,6,113,13,13,0,0,3,0,"2019-04-12 17:35:02","71","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/VIN/1/10/71/LRC.json"
,4,50,8,117,12,12,0,0,5,0,"2019-04-12 17:35:02","72","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/VIN/1/10/72/LRC.json"
,6,86,2,119,16,10,0,0,5,0,"2019-04-12 17:35:02","73","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/VIN/1/10/73/LRC.json"
,6,63,4,124,5,20,0,0,7,0,"2019-04-12 17:35:02","74","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/VIN/1/10/74/LRC.json"
,6,54,5,121,13,9,0,0,3,0,"2019-04-12 17:35:02","75","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/VIN/1/10/75/LRC.json"
,2,48,1,146,13,7,0,0,1,0,"2019-04-12 17:35:02","76","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/VIN/1/10/76/LRC.json"
,6,51,5,122,38,11,0,0,2,0,"2019-04-12 17:35:02","77","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/VIN/1/11/77/LRC.json"
,2,65,7,111,35,13,0,0,1,0,"2019-04-12 17:35:02","78","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/VIN/1/11/78/LRC.json"
,0,42,8,129,26,13,0,0,7,0,"2019-04-12 17:35:02","79","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/VIN/1/11/79/LRC.json"
,3,43,3,126,30,13,0,0,0,0,"2019-04-12 17:35:02","80","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/VIN/1/11/80/LRC.json"
,2,38,4,132,28,14,0,0,3,0,"2019-04-12 17:35:02","81","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/VIN/1/11/81/LRC.json"
,4,42,7,122,24,16,0,0,2,0,"2019-04-12 17:35:02","82","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/VIN/1/11/82/LRC.json"
,3,50,8,133,23,12,0,0,2,0,"2019-04-12 17:35:02","83","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/VIN/1/11/83/LRC.json"
,6,63,7,122,14,19,0,0,6,0,"2019-04-12 17:35:02","84","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/VIN/1/12/84/LRC.json"
,6,48,4,149,11,11,0,0,6,0,"2019-04-12 17:35:02","85","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/VIN/1/12/85/LRC.json"
,10,57,3,146,10,9,0,0,4,0,"2019-04-12 17:35:02","86","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/VIN/1/12/86/LRC.json"
,4,53,4,129,14,12,0,0,3,0,"2019-04-12 17:35:02","87","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/VIN/1/12/87/LRC.json"
,7,61,1,108,6,21,0,0,9,0,"2019-04-12 17:35:02","88","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/VIN/1/12/88/LRC.json"
,11,53,5,135,15,7,0,0,9,0,"2019-04-12 17:35:02","89","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/VIN/1/12/89/LRC.json"
,5,62,2,120,13,7,0,0,7,0,"2019-04-12 17:35:02","90","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/VIN/1/12/90/LRC.json"
,7,37,8,143,13,12,0,0,4,0,"2019-04-12 17:35:02","91","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/VIN/1/12/91/LRC.json"
,4,52,12,124,13,11,0,0,7,0,"2019-04-12 17:35:02","92","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/VIN/1/12/92/LRC.json"
,5,62,2,128,11,17,0,0,6,0,"2019-04-12 17:35:02","100","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/VIN/1/13/100/LRC.json"
,6,63,2,127,17,8,0,0,4,0,"2019-04-12 17:35:02","101","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/VIN/1/13/101/LRC.json"
,10,63,4,124,11,0,0,0,17,0,"2019-04-12 17:35:02","93","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/VIN/1/13/93/LRC.json"
,3,57,7,139,16,18,0,0,10,0,"2019-04-12 17:35:02","94","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/VIN/1/13/94/LRC.json"
,3,73,3,107,18,7,0,0,3,0,"2019-04-12 17:35:02","95","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/VIN/1/13/95/LRC.json"
,2,54,4,158,14,9,0,0,11,0,"2019-04-12 17:35:02","96","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/VIN/1/13/96/LRC.json"
,3,65,5,124,13,13,0,0,0,0,"2019-04-12 17:35:02","97","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/VIN/1/13/97/LRC.json"
,4,65,3,127,15,3,0,0,6,0,"2019-04-12 17:35:02","98","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/VIN/1/13/98/LRC.json"
,0,81,3,117,13,9,0,0,8,0,"2019-04-12 17:35:02","99","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/VIN/1/13/99/LRC.json"
,2,62,5,119,21,11,0,0,1,0,"2019-04-12 17:35:02","102","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/VIN/1/14/102/LRC.json"
,0,73,0,124,18,23,0,0,0,0,"2019-04-12 17:35:02","103","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/VIN/1/14/103/LRC.json"
,2,53,6,114,23,16,0,0,3,0,"2019-04-12 17:35:02","104","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/VIN/1/14/104/LRC.json"
,2,53,7,124,15,18,0,0,4,0,"2019-04-12 17:35:02","105","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/VIN/1/14/105/LRC.json"
,2,43,11,127,17,17,0,0,9,0,"2019-04-12 17:35:02","106","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/VIN/1/14/106/LRC.json"
,3,49,3,129,25,17,0,0,2,0,"2019-04-12 17:35:02","107","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/VIN/1/14/107/LRC.json"
,3,60,6,119,20,10,0,0,3,0,"2019-04-12 17:35:02","108","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/VIN/1/14/108/LRC.json"
,7,50,11,138,23,10,0,0,4,0,"2019-04-12 17:35:02","109","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/VIN/1/15/109/LRC.json"
,5,64,10,136,19,8,0,0,0,0,"2019-04-12 17:35:02","110","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/VIN/1/15/110/LRC.json"
,11,73,5,126,19,6,0,0,10,0,"2019-04-12 17:35:02","111","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/VIN/1/15/111/LRC.json"
,5,61,10,146,12,13,0,0,2,0,"2019-04-12 17:35:02","112","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/VIN/1/15/112/LRC.json"
,4,65,9,140,23,11,0,0,4,0,"2019-04-12 17:35:02","113","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/VIN/1/15/113/LRC.json"
,6,56,6,143,19,12,0,0,6,0,"2019-04-12 17:35:02","114","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/VIN/1/15/114/LRC.json"
,8,65,4,146,21,14,0,0,3,0,"2019-04-12 17:35:02","115","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/VIN/1/15/115/LRC.json"
,12,71,5,133,13,6,0,0,2,0,"2019-04-12 17:35:02","116","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/VIN/1/16/116/LRC.json"
,7,61,5,125,16,19,0,0,0,0,"2019-04-12 17:35:02","117","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/VIN/1/16/117/LRC.json"
,5,69,7,137,11,15,0,0,8,0,"2019-04-12 17:35:02","118","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/VIN/1/16/118/LRC.json"
,6,49,4,155,22,10,0,0,8,0,"2019-04-12 17:35:02","119","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/VIN/1/16/119/LRC.json"
,8,70,7,132,14,18,0,0,0,0,"2019-04-12 17:35:02","120","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/VIN/1/16/120/LRC.json"
,4,53,4,128,23,18,0,0,2,0,"2019-04-12 17:35:02","121","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/VIN/1/17/121/LRC.json"
,1,53,5,121,23,13,0,0,3,0,"2019-04-12 17:35:02","122","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/VIN/1/17/122/LRC.json"
,4,44,7,136,21,7,0,0,7,0,"2019-04-12 17:35:02","123","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/VIN/1/17/123/LRC.json"
,4,53,5,112,27,11,0,0,2,0,"2019-04-12 17:35:02","124","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/VIN/1/17/124/LRC.json"
,3,50,9,115,33,9,0,0,0,0,"2019-04-12 17:35:02","125","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/VIN/1/17/125/LRC.json"
,0,63,6,124,22,12,0,0,0,0,"2019-04-12 17:35:02","126","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/VIN/1/17/126/LRC.json"
,5,61,3,123,25,8,0,0,2,0,"2019-04-12 17:35:02","127","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/VIN/1/17/127/LRC.json"
,2,40,6,115,27,12,0,0,4,0,"2019-04-12 17:35:02","128","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/VIN/1/18/128/LRC.json"
,1,48,4,97,31,7,0,0,2,0,"2019-04-12 17:35:02","129","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/VIN/1/18/129/LRC.json"
,1,40,9,117,21,9,0,0,4,0,"2019-04-12 17:35:02","130","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/VIN/1/18/130/LRC.json"
,2,54,4,120,20,5,0,0,2,0,"2019-04-12 17:35:02","131","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/VIN/1/18/131/LRC.json"
,1,50,8,103,24,10,0,0,5,0,"2019-04-12 17:35:02","132","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/VIN/1/18/132/LRC.json"
,2,52,9,103,31,7,0,0,3,0,"2019-04-12 17:35:02","133","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/VIN/1/18/133/LRC.json"
,2,62,5,122,16,21,0,0,5,0,"2019-04-12 17:35:02","134","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/VIN/1/19/134/LRC.json"
,8,61,16,121,16,9,0,0,1,0,"2019-04-12 17:35:02","135","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/VIN/1/19/135/LRC.json"
,2,58,5,130,14,13,0,0,3,0,"2019-04-12 17:35:02","136","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/VIN/1/19/136/LRC.json"
,6,46,6,145,21,4,0,0,0,0,"2019-04-12 17:35:02","137","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/VIN/1/19/137/LRC.json"
,4,57,9,131,18,16,0,0,7,0,"2019-04-12 17:35:02","138","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/VIN/1/19/138/LRC.json"
,9,69,10,116,14,11,0,0,6,0,"2019-04-12 17:35:02","139","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/VIN/1/19/139/LRC.json"
,7,53,5,122,20,14,0,0,6,0,"2019-04-12 17:35:02","140","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/VIN/1/19/140/LRC.json"
,8,51,3,141,13,11,0,0,9,0,"2019-04-12 17:35:02","12","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/VIN/1/2/12/LRC.json"
,0,72,5,144,17,16,0,0,6,0,"2019-04-12 17:35:02","13","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/VIN/1/2/13/LRC.json"
,3,61,9,159,13,12,0,0,3,0,"2019-04-12 17:35:02","14","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/VIN/1/2/14/LRC.json"
,7,68,5,126,12,20,0,0,0,0,"2019-04-12 17:35:02","15","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/VIN/1/2/15/LRC.json"
,8,57,5,137,21,10,0,0,7,0,"2019-04-12 17:35:02","16","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/VIN/1/2/16/LRC.json"
,7,57,7,148,18,11,0,0,7,0,"2019-04-12 17:35:02","17","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/VIN/1/2/17/LRC.json"
,16,50,2,150,18,9,0,0,8,0,"2019-04-12 17:35:02","18","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/VIN/1/2/18/LRC.json"
,6,61,7,146,20,13,0,0,2,0,"2019-04-12 17:35:02","19","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/VIN/1/2/19/LRC.json"
,11,68,2,116,13,8,0,0,9,0,"2019-04-12 17:35:02","20","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/VIN/1/2/20/LRC.json"
,8,53,5,144,15,24,0,0,4,0,"2019-04-12 17:35:02","21","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/VIN/1/2/21/LRC.json"
,10,56,5,95,16,10,0,0,8,0,"2019-04-12 17:35:02","141","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/VIN/1/20/141/LRC.json"
,7,48,3,108,15,6,0,0,5,0,"2019-04-12 17:35:02","142","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/VIN/1/20/142/LRC.json"
,11,47,5,88,20,6,0,0,8,0,"2019-04-12 17:35:02","143","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/VIN/1/20/143/LRC.json"
,6,58,5,123,16,6,0,0,4,0,"2019-04-12 17:35:02","144","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/VIN/1/21/144/LRC.json"
,12,57,7,136,18,15,0,0,3,0,"2019-04-12 17:35:02","145","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/VIN/1/21/145/LRC.json"
