"1","180","190","191","192","193","23","40","41","50","64","67","677","678","681","72","842","847","863","914","BLC","IMP","OBS","hora_proceso","numero","url"
18,4,10,15,5,4,6,11,3,4,5,9,94,6,4,12,16,14,2,15,4,0,1,"2023-07-23 19:50:01","710","https://cutralco.datosoficiales.com/resultados/CC/8/710/INT.json"
12,2,10,16,5,8,7,10,0,1,6,11,82,3,5,18,17,11,7,29,3,0,2,"2023-07-23 19:50:01","711","https://cutralco.datosoficiales.com/resultados/CC/8/711/INT.json"
17,4,8,15,10,4,5,9,1,5,3,10,99,4,7,17,16,22,7,13,2,0,0,"2023-07-23 19:50:01","712","https://cutralco.datosoficiales.com/resultados/CC/8/712/INT.json"
17,8,7,8,1,7,13,10,1,1,2,11,94,3,6,13,9,21,7,13,15,0,1,"2023-07-23 19:50:01","713","https://cutralco.datosoficiales.com/resultados/CC/8/713/INT.json"
20,5,7,14,10,5,3,11,3,3,5,15,97,6,9,19,6,15,8,16,12,0,0,"2023-07-23 19:20:01","715","https://cutralco.datosoficiales.com/resultados/CC/9/715/INT.json"
15,7,7,13,9,1,4,12,2,3,4,12,104,4,2,17,14,10,2,21,11,0,0,"2023-07-23 18:50:01","716","https://cutralco.datosoficiales.com/resultados/CC/9/716/INT.json"
14,6,16,17,5,6,2,9,4,5,2,12,99,12,5,15,4,19,1,16,10,0,0,"2023-07-23 19:25:01","717","https://cutralco.datosoficiales.com/resultados/CC/9/717/INT.json"
11,8,7,17,10,5,4,7,0,5,10,18,90,5,12,20,5,7,2,24,6,0,0,"2023-07-23 19:05:01","718","https://cutralco.datosoficiales.com/resultados/CC/9/718/INT.json"
9,5,11,10,10,11,3,8,3,1,7,11,111,7,7,15,10,13,5,10,14,0,0,"2023-07-23 19:25:01","719","https://cutralco.datosoficiales.com/resultados/CC/9/719/INT.json"
17,7,8,14,3,7,4,12,5,6,4,18,98,7,9,16,6,8,6,9,4,0,0,"2023-07-23 19:10:01","720","https://cutralco.datosoficiales.com/resultados/CC/9/720/INT.json"
15,9,7,15,8,1,4,13,1,7,7,13,90,6,12,17,8,18,3,8,8,0,0,"2023-07-23 18:50:01","721","https://cutralco.datosoficiales.com/resultados/CC/9/721/INT.json"
