"1","151","166","180","190","191","192","193","23","40","41","50","64","67","673","674","675","72","74","842","863","882","883","901","908","914","915","BLC","IMP","OBS","REC","hora_proceso","numero","url"
2,39,9,11,9,18,13,2,0,2,3,3,15,2,9,5,34,5,4,3,2,4,4,4,26,4,1,12,0,0,0,"2023-04-16 19:30:01","144","https://neuquen.datosoficiales.com/resultados/NE/1/22/1/144/GOB.json"
4,48,4,13,8,19,5,11,5,2,1,5,14,3,6,5,23,0,5,4,4,4,5,7,21,2,0,7,0,0,0,"2023-04-16 19:30:01","145","https://neuquen.datosoficiales.com/resultados/NE/1/22/1/145/GOB.json"
0,53,4,11,9,15,10,6,2,0,4,6,21,1,10,11,25,0,1,5,4,3,4,2,32,3,2,11,0,0,0,"2023-04-16 19:30:01","146","https://neuquen.datosoficiales.com/resultados/NE/1/22/1/146/GOB.json"
2,45,2,12,7,25,12,9,3,2,6,5,12,3,9,7,14,2,0,3,2,3,1,5,38,4,2,10,0,0,0,"2023-04-16 19:30:01","147","https://neuquen.datosoficiales.com/resultados/NE/1/22/1/147/GOB.json"
1,41,3,17,3,20,6,10,3,2,7,4,28,1,8,15,34,2,2,3,2,4,4,4,22,3,0,7,0,1,0,"2023-04-16 19:30:01","148","https://neuquen.datosoficiales.com/resultados/NE/1/22/1/148/GOB.json"
3,53,3,9,6,24,7,11,5,1,4,6,18,1,7,15,26,3,1,4,1,2,4,1,26,2,2,15,0,0,0,"2023-04-16 19:30:01","149","https://neuquen.datosoficiales.com/resultados/NE/1/22/1/149/GOB.json"
0,42,0,8,15,22,10,18,3,7,6,5,15,1,10,6,9,2,4,8,1,2,1,5,33,2,2,4,0,0,0,"2023-04-16 19:15:01","253","https://neuquen.datosoficiales.com/resultados/NE/1/22/10/253/GOB.json"
3,37,3,6,11,17,7,12,2,2,6,8,15,3,12,12,14,3,7,4,8,3,5,7,26,2,1,10,0,0,0,"2023-04-16 19:15:01","254","https://neuquen.datosoficiales.com/resultados/NE/1/22/10/254/GOB.json"
2,46,2,4,12,17,10,13,5,5,6,12,13,0,9,6,4,5,4,4,4,4,2,5,29,0,0,11,0,0,0,"2023-04-16 19:15:01","255","https://neuquen.datosoficiales.com/resultados/NE/1/22/10/255/GOB.json"
6,45,3,12,5,15,14,10,4,2,9,7,19,5,10,11,4,5,4,3,4,5,2,2,26,2,1,6,0,0,0,"2023-04-16 19:15:01","256","https://neuquen.datosoficiales.com/resultados/NE/1/22/10/256/GOB.json"
4,46,1,5,9,18,5,11,5,7,7,5,9,3,7,6,4,5,2,1,3,4,1,5,28,6,2,6,0,0,1,"2023-04-16 19:15:01","257","https://neuquen.datosoficiales.com/resultados/NE/1/22/10/257/GOB.json"
3,43,6,9,7,18,10,9,3,7,10,11,11,2,10,14,17,1,2,5,4,0,2,7,38,3,4,8,0,1,0,"2023-04-16 19:15:01","35","https://neuquen.datosoficiales.com/resultados/NE/1/22/100/35/GOB.json"
3,39,6,12,17,20,10,11,4,3,7,6,10,3,11,8,14,4,4,3,1,4,1,5,29,5,2,8,0,0,0,"2023-04-16 19:15:01","36","https://neuquen.datosoficiales.com/resultados/NE/1/22/100/36/GOB.json"
6,51,3,16,7,14,8,11,4,3,11,6,17,2,6,12,12,4,4,4,2,1,1,1,42,5,6,11,0,0,0,"2023-04-16 19:15:01","37","https://neuquen.datosoficiales.com/resultados/NE/1/22/100/37/GOB.json"
5,40,4,15,8,39,8,6,7,6,9,3,10,2,9,16,10,4,2,6,2,1,4,5,27,2,3,12,0,0,0,"2023-04-16 19:15:01","38","https://neuquen.datosoficiales.com/resultados/NE/1/22/100/38/GOB.json"
2,41,8,17,10,13,16,10,2,4,5,8,12,5,3,16,18,1,4,4,2,3,2,5,30,6,1,2,0,0,0,"2023-04-16 19:15:01","39","https://neuquen.datosoficiales.com/resultados/NE/1/22/100/39/GOB.json"
5,50,7,9,10,17,9,11,5,6,7,5,13,1,6,8,8,5,1,1,2,1,3,10,28,9,3,7,0,0,0,"2023-04-16 19:15:01","40","https://neuquen.datosoficiales.com/resultados/NE/1/22/100/40/GOB.json"
