"1","151","166","180","190","191","192","193","23","40","41","50","64","67","673","674","675","72","74","842","858","863","865","867","880","882","883","887","900","901","903","905","907","908","910","911","912","913","914","915","BLC","IMP","OBS","REC","hora_proceso","numero","url"
6,49,1,9,4,6,2,4,7,3,3,1,7,3,1,15,5,,5,3,2,5,1,6,,9,,4,2,5,10,2,4,29,,,,,7,5,30,0,1,0,"2023-04-16 19:15:01","606","https://neuquen.datosoficiales.com/resultados/NE/1/22/106/606/INT.json"
3,32,7,10,1,11,3,2,9,5,8,2,10,3,7,12,2,,4,3,2,3,3,6,,10,,2,10,6,7,2,8,31,,,,,4,6,26,0,0,0,"2023-04-16 19:15:01","607","https://neuquen.datosoficiales.com/resultados/NE/1/22/106/607/INT.json"
5,41,5,5,1,7,7,7,7,8,9,2,10,6,3,15,3,,6,1,3,5,0,8,,9,,6,7,15,9,1,5,23,,,,,3,3,30,0,1,0,"2023-04-16 19:15:01","608","https://neuquen.datosoficiales.com/resultados/NE/1/22/106/608/INT.json"
4,40,8,6,7,13,6,4,4,9,0,1,8,6,11,13,7,,7,3,1,3,2,6,,11,,3,8,3,10,3,6,23,,,,,3,5,22,0,0,0,"2023-04-16 19:15:01","609","https://neuquen.datosoficiales.com/resultados/NE/1/22/106/609/INT.json"
12,42,7,4,4,14,8,5,8,2,6,4,10,7,4,14,6,,3,6,1,6,5,5,,6,,3,4,6,3,3,9,28,,,,,9,4,23,0,0,0,"2023-04-16 19:40:01","584","https://neuquen.datosoficiales.com/resultados/NE/1/22/107/584/INT.json"
4,31,8,2,0,12,8,5,13,2,4,4,14,3,10,18,4,,6,6,0,5,0,7,,8,,7,11,10,7,5,12,21,,,,,4,4,16,0,1,0,"2023-04-16 19:40:01","585","https://neuquen.datosoficiales.com/resultados/NE/1/22/107/585/INT.json"
6,27,4,4,2,13,5,9,9,5,9,2,10,0,4,16,3,,4,5,1,7,6,5,,9,,4,4,20,11,7,8,27,,,,,9,6,23,0,0,0,"2023-04-16 19:40:01","586","https://neuquen.datosoficiales.com/resultados/NE/1/22/107/586/INT.json"
8,46,9,5,7,18,5,5,5,4,4,3,6,4,10,14,8,,4,3,3,3,2,8,,7,,5,6,5,5,5,12,27,,,,,7,2,17,0,0,0,"2023-04-16 19:40:01","587","https://neuquen.datosoficiales.com/resultados/NE/1/22/107/587/INT.json"
9,34,3,5,6,16,10,5,9,8,6,3,5,1,7,9,1,,4,5,3,6,3,4,,12,,5,8,7,8,2,9,26,,,,,9,5,27,0,1,0,"2023-04-16 19:40:01","588","https://neuquen.datosoficiales.com/resultados/NE/1/22/107/588/INT.json"
13,39,9,3,6,11,8,2,3,6,4,5,12,3,5,10,4,,5,1,3,8,4,6,,8,,3,8,10,4,3,6,24,,,,,3,3,36,0,0,0,"2023-04-16 19:40:01","589","https://neuquen.datosoficiales.com/resultados/NE/1/22/107/589/INT.json"
