"clase_ubicacion","descripcion_ubicacion","id_ubicacion"
"Distrito","Córdoba","CO"
"Departamento","Capital","CO.1"
"Mesa","4308","CO.4.686.609.4308"
"Mesa","4309","CO.4.686.609.4309"
"Mesa","4310","CO.4.686.609.4310"
"Mesa","4311","CO.4.686.609.4311"
"Mesa","4312","CO.4.686.609.4312"
"Localidad","Paso Viejo (Circ. 51)","CO.4.687"
"Establecimiento","I.P.E.A. N° 306 DR A SABATTINI","CO.4.687.611"
"Mesa","4316","CO.4.687.611.4316"
"Mesa","4317","CO.4.687.611.4317"
"Mesa","4318","CO.4.687.611.4318"
"Mesa","4319","CO.4.687.611.4319"
"Mesa","4320","CO.4.687.611.4320"
"Localidad","Santa Ana (Circ. 51A)","CO.4.688"
"Establecimiento","ESC.PROV.J.M.PAZ","CO.4.688.612"
"Mesa","4321","CO.4.688.612.4321"
"Localidad","Pichanas (Circ. 52)","CO.4.689"
"Establecimiento","ESC.PROV.J.V.GONZALEZ","CO.4.689.613"
"Mesa","4322","CO.4.689.613.4322"
"Localidad","San Antonio (Circ. 53)","CO.4.690"
"Establecimiento","ESC.PROV. BME. MITRE","CO.4.690.614"
"Mesa","4323","CO.4.690.614.4323"
"Localidad","Los Leones (Circ. 53A)","CO.4.691"
"Establecimiento","ESC. R.S. DE CALDELARI","CO.4.691.615"
"Mesa","4324","CO.4.691.615.4324"
"Localidad","El Abra (Circ. 53B)","CO.4.692"
"Establecimiento","ESC N°395(MANUEL LUCERO)","CO.4.692.616"
"Mesa","4325","CO.4.692.616.4325"
"Localidad","San Marcos Sierras (Circ. 54)","CO.4.693"
"Establecimiento","ESC PROV PTE ROQUE SAENZ PEÑA","CO.4.693.617"
"Mesa","4326","CO.4.693.617.4326"
"Mesa","4327","CO.4.693.617.4327"
"Mesa","4328","CO.4.693.617.4328"
"Mesa","4329","CO.4.693.617.4329"
"Mesa","4330","CO.4.693.617.4330"
"Mesa","4331","CO.4.693.617.4331"
"Establecimiento","IPEM N°45 DR ERNESTO MOLINARI ROMERO","CO.4.693.618"
"Mesa","4332","CO.4.693.618.4332"
"Mesa","4333","CO.4.693.618.4333"
"Mesa","4334","CO.4.693.618.4334"
"Mesa","4335","CO.4.693.618.4335"
"Localidad","Canteras Quilpo (Circ. 54A)","CO.4.694"
"Establecimiento","ESC JUANA PAULA MANSO","CO.4.694.619"
"Mesa","4336","CO.4.694.619.4336"
"Localidad","Serrezuela (Circ. 55)","CO.4.695"
"Establecimiento","ESC ANGEL ESTRADA","CO.4.695.620"
"Mesa","4343","CO.4.695.620.4343"
"Mesa","4344","CO.4.695.620.4344"
"Mesa","4345","CO.4.695.620.4345"
"Establecimiento","ESC.PROV.B.RIVADAVIA","CO.4.695.621"
"Mesa","4337","CO.4.695.621.4337"
"Mesa","4338","CO.4.695.621.4338"
"Mesa","4339","CO.4.695.621.4339"
"Mesa","4340","CO.4.695.621.4340"
"Mesa","4341","CO.4.695.621.4341"
"Mesa","4342","CO.4.695.621.4342"
"Localidad","La Batea (Circ. 55A)","CO.4.696"
"Establecimiento","ESC.PROV.DEAN G.FUNES","CO.4.696.622"
"Mesa","4346","CO.4.696.622.4346"
"Localidad","Soto (Circ. 56)","CO.4.697"
"Establecimiento","ESC.PADRE B.DE LAS CASAS","CO.4.697.623"
"Mesa","4347","CO.4.697.623.4347"
"Mesa","4348","CO.4.697.623.4348"
"Mesa","4349","CO.4.697.623.4349"
"Mesa","4350","CO.4.697.623.4350"
"Mesa","4351","CO.4.697.623.4351"
"Mesa","4352","CO.4.697.623.4352"
"Mesa","4353","CO.4.697.623.4353"
"Mesa","4354","CO.4.697.623.4354"
"Mesa","4355","CO.4.697.623.4355"
"Establecimiento","ESC NICOLAS AVELLANEDA","CO.4.697.624"
"Mesa","4365","CO.4.697.624.4365"
"Mesa","4366","CO.4.697.624.4366"
"Mesa","4367","CO.4.697.624.4367"
"Mesa","4368","CO.4.697.624.4368"
"Mesa","4369","CO.4.697.624.4369"
"Mesa","4370","CO.4.697.624.4370"
"Establecimiento","INST SANTO DOMINGO","CO.4.697.625"
"Mesa","4356","CO.4.697.625.4356"
"Mesa","4357","CO.4.697.625.4357"
"Mesa","4358","CO.4.697.625.4358"
"Mesa","4359","CO.4.697.625.4359"
"Establecimiento","IPET N° 254 T DE TEJEDA-EX ENET N°1","CO.4.697.626"
"Mesa","4360","CO.4.697.626.4360"
"Mesa","4361","CO.4.697.626.4361"
"Mesa","4362","CO.4.697.626.4362"
"Mesa","4363","CO.4.697.626.4363"
"Mesa","4364","CO.4.697.626.4364"
"Localidad","Tuclame (Circ. 57)","CO.4.698"
"Establecimiento","ESC.PROV.J.J.CASTELLI","CO.4.698.627"
"Mesa","4371","CO.4.698.627.4371"
"Mesa","4372","CO.4.698.627.4372"
"Mesa","4373","CO.4.698.627.4373"
"Mesa","4374","CO.4.698.627.4374"
"Mesa","4375","CO.4.698.627.4375"
"Departamento","General Roca","CO.5"
"Localidad","Del Campillo","CO.5.127"
"Establecimiento","I.P.E.M. N° 219 ENRIQUE COOK","CO.5.127.630"
"Mesa","4391","CO.5.127.630.4391"
"Mesa","4392","CO.5.127.630.4392"
"Mesa","4393","CO.5.127.630.4393"
"Establecimiento","ESC J.M.PAZ","CO.5.127.631"
"Mesa","4384","CO.5.127.631.4384"
"Mesa","4385","CO.5.127.631.4385"
"Mesa","4386","CO.5.127.631.4386"
"Mesa","4387","CO.5.127.631.4387"
"Mesa","4388","CO.5.127.631.4388"
"Mesa","4389","CO.5.127.631.4389"
"Mesa","4390","CO.5.127.631.4390"
"Localidad","Italó","CO.5.184"
"Establecimiento","ESC DR BENJAMIN DUPONT","CO.5.184.635"
"Mesa","4417","CO.5.184.635.4417"
"Mesa","4418","CO.5.184.635.4418"
"Mesa","4419","CO.5.184.635.4419"
"Mesa","4420","CO.5.184.635.4420"
"Localidad","Pincen","CO.5.344"
"Establecimiento","ESC. ING.A.EBELOT","CO.5.344.641"
"Mesa","4442","CO.5.344.641.4442"
"Localidad","Ranqueles","CO.5.364"
"Establecimiento","ESC.PROV.F.N.LAPRIDA","CO.5.364.642"
"Mesa","4443","CO.5.364.642.4443"
"Localidad","Villa Huidobro","CO.5.492"
"Establecimiento","ESC.PROV.M.BELGRANO","CO.5.492.643"
"Mesa","4452","CO.5.492.643.4452"
"Mesa","4453","CO.5.492.643.4453"
"Mesa","4454","CO.5.492.643.4454"
"Mesa","4455","CO.5.492.643.4455"
"Mesa","4456","CO.5.492.643.4456"
"Mesa","4457","CO.5.492.643.4457"
"Mesa","4458","CO.5.492.643.4458"
"Establecimiento","INST. DE LOS SAGRADOS CORAZONES","CO.5.492.644"
"Mesa","4444","CO.5.492.644.4444"
"Mesa","4445","CO.5.492.644.4445"
"Mesa","4446","CO.5.492.644.4446"
"Mesa","4447","CO.5.492.644.4447"
"Mesa","4448","CO.5.492.644.4448"
"Mesa","4449","CO.5.492.644.4449"
"Mesa","4450","CO.5.492.644.4450"
"Mesa","4451","CO.5.492.644.4451"
"Localidad","Bruzone (Circ. 58)","CO.5.699"
"Establecimiento","ESC.PROV. J.J. PASO","CO.5.699.628"
"Mesa","4376","CO.5.699.628.4376"
"Mesa","4377","CO.5.699.628.4377"
"Localidad","Buchardo (Circ. 59)","CO.5.700"
"Establecimiento","ESC PROV JOSE MARIA PAZ","CO.5.700.629"
"Mesa","4378","CO.5.700.629.4378"
"Mesa","4379","CO.5.700.629.4379"
"Mesa","4380","CO.5.700.629.4380"
"Mesa","4381","CO.5.700.629.4381"
"Mesa","4382","CO.5.700.629.4382"
"Mesa","4383","CO.5.700.629.4383"
"Localidad","Huinca Renanco (Circ. 61)","CO.5.701"
"Establecimiento","ESC  NAC. L.V.MANSILLA","CO.5.701.632"
"Mesa","4409","CO.5.701.632.4409"
"Mesa","4410","CO.5.701.632.4410"
"Mesa","4411","CO.5.701.632.4411"
"Mesa","4412","CO.5.701.632.4412"
"Mesa","4413","CO.5.701.632.4413"
"Mesa","4414","CO.5.701.632.4414"
"Mesa","4415","CO.5.701.632.4415"
"Mesa","4416","CO.5.701.632.4416"
"Establecimiento","ESC.PASO DE LOS ANDES","CO.5.701.633"
"Mesa","4403","CO.5.701.633.4403"
"Mesa","4404","CO.5.701.633.4404"
"Mesa","4405","CO.5.701.633.4405"
"Mesa","4406","CO.5.701.633.4406"
"Mesa","4407","CO.5.701.633.4407"
"Mesa","4408","CO.5.701.633.4408"
"Establecimiento","ESC.PROV. D.F. SARMIENTO","CO.5.701.634"
"Mesa","4394","CO.5.701.634.4394"
"Mesa","4395","CO.5.701.634.4395"
"Mesa","4396","CO.5.701.634.4396"
"Mesa","4397","CO.5.701.634.4397"
"Mesa","4398","CO.5.701.634.4398"
"Mesa","4399","CO.5.701.634.4399"
"Mesa","4400","CO.5.701.634.4400"
"Mesa","4401","CO.5.701.634.4401"
"Mesa","4402","CO.5.701.634.4402"
"Localidad","Jovita (Circ. 63)","CO.5.702"
"Establecimiento","ESC.PROV.D.F. SARMIENTO","CO.5.702.636"
"Mesa","4421","CO.5.702.636.4421"
"Mesa","4422","CO.5.702.636.4422"
"Mesa","4423","CO.5.702.636.4423"
"Mesa","4424","CO.5.702.636.4424"
"Mesa","4425","CO.5.702.636.4425"
"Mesa","4426","CO.5.702.636.4426"
"Mesa","4427","CO.5.702.636.4427"
"Establecimiento","IPEA YM N°221 SAN CARLOS","CO.5.702.637"
"Mesa","4428","CO.5.702.637.4428"
"Mesa","4429","CO.5.702.637.4429"
"Mesa","4430","CO.5.702.637.4430"
"Mesa","4431","CO.5.702.637.4431"
"Mesa","4432","CO.5.702.637.4432"
"Mesa","4433","CO.5.702.637.4433"
"Mesa","4434","CO.5.702.637.4434"
"Localidad","Lecueder (Circ. 65)","CO.5.703"
"Establecimiento","ESC PROV MANUEL BELGRANO","CO.5.703.638"
"Mesa","4435","CO.5.703.638.4435"
"Localidad","Mattaldi (Circ. 66)","CO.5.704"
"Establecimiento","ESC.PROV. SAN LUIS","CO.5.704.639"
"Mesa","4436","CO.5.704.639.4436"
"Mesa","4437","CO.5.704.639.4437"
"Mesa","4438","CO.5.704.639.4438"
"Mesa","4439","CO.5.704.639.4439"
"Mesa","4440","CO.5.704.639.4440"
"Localidad","Onagoity (Circ. 67)","CO.5.705"
"Establecimiento","ESC.PROV.PROFESOR VICTOR MERCANTE","CO.5.705.640"
"Mesa","4441","CO.5.705.640.4441"
"Localidad","Villa Sarmiento (Circ. 71)","CO.5.706"
"Establecimiento","ESC.PROV. D.F.SARMIENTO","CO.5.706.645"
"Mesa","4459","CO.5.706.645.4459"
"Localidad","Villa Valeria (Circ. 72)","CO.5.707"
"Establecimiento","ESC.PROV.J.CROTTO","CO.5.707.646"
"Mesa","4460","CO.5.707.646.4460"
"Mesa","4461","CO.5.707.646.4461"
"Mesa","4462","CO.5.707.646.4462"
"Mesa","4463","CO.5.707.646.4463"
"Mesa","4464","CO.5.707.646.4464"
"Mesa","4465","CO.5.707.646.4465"
"Mesa","4466","CO.5.707.646.4466"
"Mesa","4467","CO.5.707.646.4467"
"Establecimiento","JARDIN DE INFANTES JOSE CROTTO","CO.5.707.647"
"Mesa","4468","CO.5.707.647.4468"
"Departamento","General San Martín","CO.6"
"Localidad","La Playosa","CO.6.219"
"Establecimiento","ESC.PROV. 25 DE MAYO","CO.6.219.656"
"Mesa","4508","CO.6.219.656.4508"
"Mesa","4509","CO.6.219.656.4509"
"Mesa","4510","CO.6.219.656.4510"
"Mesa","4511","CO.6.219.656.4511"
"Mesa","4512","CO.6.219.656.4512"
"Mesa","4513","CO.6.219.656.4513"
"Mesa","4514","CO.6.219.656.4514"
"Mesa","4515","CO.6.219.656.4515"
"Establecimiento","J DE INFANTES 25 DE MAYO","CO.6.219.657"
"Mesa","4516","CO.6.219.657.4516"
"Localidad","Arroyo Algodón","CO.6.23"
"Establecimiento","ESC.PROV. A.ARGENTINA","CO.6.23.648"
"Mesa","4469","CO.6.23.648.4469"
"Mesa","4470","CO.6.23.648.4470"
"Mesa","4471","CO.6.23.648.4471"
"Mesa","4472","CO.6.23.648.4472"
"Mesa","4473","CO.6.23.648.4473"
"Mesa","4474","CO.6.23.648.4474"
"Localidad","Luca","CO.6.283"
"Establecimiento","ESC.PROV.J.V.GONZALEZ","CO.6.283.658"
"Mesa","4517","CO.6.283.658.4517"
"Mesa","4518","CO.6.283.658.4518"
"Localidad","Ausonia","CO.6.29"
"Establecimiento","ESC.PROV.GRAL SAN MARTIN","CO.6.29.651"
"Mesa","4484","CO.6.29.651.4484"
"Mesa","4485","CO.6.29.651.4485"
"Mesa","4486","CO.6.29.651.4486"
"Mesa","4487","CO.6.29.651.4487"
"Localidad","Villa Nueva","CO.6.500"
"Establecimiento","ESC PABLO VI","CO.6.500.694"
"Mesa","4780","CO.6.500.694.4780"
"Mesa","4781","CO.6.500.694.4781"
"Mesa","4782","CO.6.500.694.4782"
"Mesa","4783","CO.6.500.694.4783"
"Mesa","4784","CO.6.500.694.4784"
"Mesa","4785","CO.6.500.694.4785"
"Mesa","4786","CO.6.500.694.4786"
"Mesa","4787","CO.6.500.694.4787"
"Establecimiento","CENMA VILLA NUEVA","CO.6.500.695"
"Mesa","4813","CO.6.500.695.4813"
"Mesa","4814","CO.6.500.695.4814"
"Mesa","4815","CO.6.500.695.4815"
"Mesa","4816","CO.6.500.695.4816"
"Mesa","4817","CO.6.500.695.4817"
"Mesa","4818","CO.6.500.695.4818"
"Mesa","4819","CO.6.500.695.4819"
"Mesa","4820","CO.6.500.695.4820"
"Establecimiento","ESC.M.BELGRANO","CO.6.500.696"
"Mesa","4796","CO.6.500.696.4796"
"Mesa","4797","CO.6.500.696.4797"
"Mesa","4798","CO.6.500.696.4798"
"Mesa","4799","CO.6.500.696.4799"
"Mesa","4800","CO.6.500.696.4800"
"Mesa","4801","CO.6.500.696.4801"
"Mesa","4802","CO.6.500.696.4802"
"Mesa","4803","CO.6.500.696.4803"
"Mesa","4804","CO.6.500.696.4804"
"Establecimiento","ESC.BME.MITRE","CO.6.500.697"
"Mesa","4762","CO.6.500.697.4762"
"Mesa","4763","CO.6.500.697.4763"
"Mesa","4764","CO.6.500.697.4764"
"Mesa","4765","CO.6.500.697.4765"
"Mesa","4766","CO.6.500.697.4766"
"Mesa","4767","CO.6.500.697.4767"
"Mesa","4768","CO.6.500.697.4768"
"Mesa","4769","CO.6.500.697.4769"
"Establecimiento","ESC.REP.DE BOLIVIA","CO.6.500.698"
"Mesa","4805","CO.6.500.698.4805"
"Mesa","4806","CO.6.500.698.4806"
"Mesa","4807","CO.6.500.698.4807"
"Mesa","4808","CO.6.500.698.4808"
"Mesa","4809","CO.6.500.698.4809"
"Mesa","4810","CO.6.500.698.4810"
"Mesa","4811","CO.6.500.698.4811"
"Establecimiento","ESC PROA","CO.6.500.699"
"Mesa","4821","CO.6.500.699.4821"
"Mesa","4822","CO.6.500.699.4822"
"Mesa","4823","CO.6.500.699.4823"
"Mesa","4824","CO.6.500.699.4824"
"Establecimiento","INST INMAC.CONCEPCION","CO.6.500.700"
"Mesa","4788","CO.6.500.700.4788"
"Mesa","4789","CO.6.500.700.4789"
"Mesa","4790","CO.6.500.700.4790"
"Mesa","4791","CO.6.500.700.4791"
"Mesa","4792","CO.6.500.700.4792"
"Mesa","4793","CO.6.500.700.4793"
"Mesa","4794","CO.6.500.700.4794"
"Mesa","4795","CO.6.500.700.4795"
"Establecimiento","IPET N°322 MANUEL BELGRANO","CO.6.500.701"
"Mesa","4770","CO.6.500.701.4770"
"Mesa","4771","CO.6.500.701.4771"
"Mesa","4772","CO.6.500.701.4772"
"Mesa","4773","CO.6.500.701.4773"
"Mesa","4774","CO.6.500.701.4774"
"Mesa","4775","CO.6.500.701.4775"
"Mesa","4776","CO.6.500.701.4776"
"Mesa","4777","CO.6.500.701.4777"
"Mesa","4778","CO.6.500.701.4778"
"Mesa","4779","CO.6.500.701.4779"
"Establecimiento","JAR.BME.MITRE","CO.6.500.702"
"Mesa","4812","CO.6.500.702.4812"
"Localidad","Arroyo Cabral (Circ. 74)","CO.6.708"
"Establecimiento","ESC.PROV.D.V.SARSFIELD","CO.6.708.649"
"Mesa","4480","CO.6.708.649.4480"
"Mesa","4481","CO.6.708.649.4481"
"Mesa","4482","CO.6.708.649.4482"
"Mesa","4483","CO.6.708.649.4483"
"Establecimiento","INST. PRIVADO DIOCESANO SAN JOSE","CO.6.708.650"
"Mesa","4475","CO.6.708.650.4475"
"Mesa","4476","CO.6.708.650.4476"
"Mesa","4477","CO.6.708.650.4477"
"Mesa","4478","CO.6.708.650.4478"
"Mesa","4479","CO.6.708.650.4479"
"Localidad","Chazon (Circ. 76)","CO.6.709"
"Establecimiento","ESC PROV M R DE LA TORRE","CO.6.709.652"
"Mesa","4488","CO.6.709.652.4488"
"Mesa","4489","CO.6.709.652.4489"
"Mesa","4490","CO.6.709.652.4490"
"Mesa","4491","CO.6.709.652.4491"
"Localidad","Etruria (Circ. 77)","CO.6.710"
"Establecimiento","ESC.PROV. 12 DE OCTUBRE","CO.6.710.653"
"Mesa","4497","CO.6.710.653.4497"
"Mesa","4498","CO.6.710.653.4498"
"Mesa","4499","CO.6.710.653.4499"
"Mesa","4500","CO.6.710.653.4500"
"Mesa","4501","CO.6.710.653.4501"
"Mesa","4502","CO.6.710.653.4502"
"Establecimiento","INST SEC. GRAL PAZ","CO.6.710.654"
"Mesa","4492","CO.6.710.654.4492"
"Mesa","4493","CO.6.710.654.4493"
"Mesa","4494","CO.6.710.654.4494"
"Mesa","4495","CO.6.710.654.4495"
"Mesa","4496","CO.6.710.654.4496"
"Localidad","La Laguna (Circ. 78)","CO.6.711"
"Establecimiento","ESC ESTEBAN ECHEVERRIA","CO.6.711.655"
"Mesa","4503","CO.6.711.655.4503"
"Mesa","4504","CO.6.711.655.4504"
"Mesa","4505","CO.6.711.655.4505"
"Mesa","4506","CO.6.711.655.4506"
"Mesa","4507","CO.6.711.655.4507"
"Localidad","Mojarras (Circ. 81)","CO.6.712"
"Establecimiento","ESC.PROV. ISLAS MALVINAS","CO.6.712.659"
"Mesa","4519","CO.6.712.659.4519"
"Localidad","Palestina (Circ. 82)","CO.6.713"
"Establecimiento","ESC PROV CMTE L PIEDRABUENA","CO.6.713.660"
"Mesa","4520","CO.6.713.660.4520"
"Mesa","4521","CO.6.713.660.4521"
"Localidad","Pasco (Circ. 83)","CO.6.714"
"Establecimiento","ESC.PROV.D.F.SARMIENTO","CO.6.714.661"
"Mesa","4522","CO.6.714.661.4522"
"Mesa","4523","CO.6.714.661.4523"
"Mesa","4524","CO.6.714.661.4524"
"Mesa","4525","CO.6.714.661.4525"
"Mesa","4526","CO.6.714.661.4526"
"Localidad","Sanabria (Circ. 84)","CO.6.715"
"Establecimiento","ESC PROV JOSE DE SAN MARTIN","CO.6.715.662"
"Mesa","4527","CO.6.715.662.4527"
"Localidad","Silvio Pellico (Circ. 86)","CO.6.716"
"Establecimiento","ESC.PROV.M.GUEMES","CO.6.716.663"
"Mesa","4528","CO.6.716.663.4528"
"Mesa","4529","CO.6.716.663.4529"
"Mesa","4530","CO.6.716.663.4530"
"Localidad","Ticino (Circ. 87)","CO.6.717"
"Establecimiento","ESC. A. CAPDEVILA","CO.6.717.664"
"Mesa","4531","CO.6.717.664.4531"
"Mesa","4532","CO.6.717.664.4532"
"Mesa","4533","CO.6.717.664.4533"
"Mesa","4534","CO.6.717.664.4534"
"Establecimiento","IPEM N°180 RAFAEL OBLIGADO","CO.6.717.665"
"Mesa","4535","CO.6.717.665.4535"
"Mesa","4536","CO.6.717.665.4536"
"Mesa","4537","CO.6.717.665.4537"
"Localidad","Tio Pujio (Circ. 88)","CO.6.718"
"Establecimiento","IPEM N°172 JOSE HERNANDEZ","CO.6.718.666"
"Mesa","4544","CO.6.718.666.4544"
"Mesa","4545","CO.6.718.666.4545"
"Mesa","4546","CO.6.718.666.4546"
"Mesa","4547","CO.6.718.666.4547"
"Mesa","4548","CO.6.718.666.4548"
"Mesa","4549","CO.6.718.666.4549"
"Establecimiento","ESC.R.DE ESCALADA","CO.6.718.667"
"Mesa","4538","CO.6.718.667.4538"
"Mesa","4539","CO.6.718.667.4539"
"Mesa","4540","CO.6.718.667.4540"
"Mesa","4541","CO.6.718.667.4541"
"Mesa","4542","CO.6.718.667.4542"
"Mesa","4543","CO.6.718.667.4543"
"Localidad","Santa Rita (Circ. 88A)","CO.6.719"
"Localidad","San Antonio De Yucat (Circ. 88B)","CO.6.720"
"Localidad","Villa Maria (Circ. 89)","CO.6.721"
"Establecimiento","IPEM N°275 EX COLEGIO NACIONAL","CO.6.721.670"
"Mesa","4640","CO.6.721.670.4640"
"Mesa","4641","CO.6.721.670.4641"
"Mesa","4642","CO.6.721.670.4642"
"Mesa","4643","CO.6.721.670.4643"
"Mesa","4644","CO.6.721.670.4644"
"Mesa","4645","CO.6.721.670.4645"
"Mesa","4646","CO.6.721.670.4646"
"Mesa","4647","CO.6.721.670.4647"
"Mesa","4648","CO.6.721.670.4648"
"Mesa","4649","CO.6.721.670.4649"
"Establecimiento","IPEM N° 56-ABRAHAM JUAREZ","CO.6.721.671"
"Mesa","4734","CO.6.721.671.4734"
"Mesa","4735","CO.6.721.671.4735"
"Mesa","4736","CO.6.721.671.4736"
"Mesa","4737","CO.6.721.671.4737"
"Mesa","4738","CO.6.721.671.4738"
"Mesa","4739","CO.6.721.671.4739"
"Mesa","4740","CO.6.721.671.4740"
"Mesa","4741","CO.6.721.671.4741"
"Establecimiento","INST SEC. M.BELGRANO","CO.6.721.672"
"Mesa","4718","CO.6.721.672.4718"
"Mesa","4719","CO.6.721.672.4719"
"Mesa","4720","CO.6.721.672.4720"
"Mesa","4721","CO.6.721.672.4721"
"Mesa","4722","CO.6.721.672.4722"
"Mesa","4723","CO.6.721.672.4723"
"Mesa","4724","CO.6.721.672.4724"
"Mesa","4725","CO.6.721.672.4725"
"Establecimiento","INST.LA SANTISIMA TRINIDAD","CO.6.721.673"
"Mesa","4610","CO.6.721.673.4610"
"Mesa","4611","CO.6.721.673.4611"
"Mesa","4612","CO.6.721.673.4612"
"Mesa","4613","CO.6.721.673.4613"
"Mesa","4614","CO.6.721.673.4614"
"Mesa","4615","CO.6.721.673.4615"
"Mesa","4616","CO.6.721.673.4616"
"Mesa","4617","CO.6.721.673.4617"
"Mesa","4618","CO.6.721.673.4618"
"Mesa","4619","CO.6.721.673.4619"
"Mesa","4620","CO.6.721.673.4620"
"Establecimiento","INST JUAN B ALBERDI","CO.6.721.674"
"Mesa","4726","CO.6.721.674.4726"
"Mesa","4727","CO.6.721.674.4727"
"Mesa","4728","CO.6.721.674.4728"
"Mesa","4729","CO.6.721.674.4729"
"Mesa","4730","CO.6.721.674.4730"
"Mesa","4731","CO.6.721.674.4731"
"Mesa","4732","CO.6.721.674.4732"
"Mesa","4733","CO.6.721.674.4733"
"Establecimiento","INST SAN ANTONIO","CO.6.721.675"
"Mesa","4710","CO.6.721.675.4710"
"Mesa","4711","CO.6.721.675.4711"
"Mesa","4712","CO.6.721.675.4712"
"Mesa","4713","CO.6.721.675.4713"
"Mesa","4714","CO.6.721.675.4714"
"Mesa","4715","CO.6.721.675.4715"
"Mesa","4716","CO.6.721.675.4716"
"Mesa","4717","CO.6.721.675.4717"
"Establecimiento","I.P.E.T.N°49 DOMINGO FAUSTINO SARMIENTO (EX N°2)","CO.6.721.676"
"Mesa","4668","CO.6.721.676.4668"
"Mesa","4669","CO.6.721.676.4669"
"Mesa","4670","CO.6.721.676.4670"
"Mesa","4671","CO.6.721.676.4671"
"Mesa","4672","CO.6.721.676.4672"
"Mesa","4673","CO.6.721.676.4673"
"Mesa","4674","CO.6.721.676.4674"
"Mesa","4675","CO.6.721.676.4675"
"Mesa","4676","CO.6.721.676.4676"
"Establecimiento","ESC.REP.DEL PARAGUAY","CO.6.721.677"
"Mesa","4591","CO.6.721.677.4591"
"Mesa","4592","CO.6.721.677.4592"
"Mesa","4593","CO.6.721.677.4593"
"Mesa","4594","CO.6.721.677.4594"
"Mesa","4595","CO.6.721.677.4595"
"Mesa","4596","CO.6.721.677.4596"
"Mesa","4597","CO.6.721.677.4597"
"Mesa","4598","CO.6.721.677.4598"
"Establecimiento","INST DEL ROSARIO","CO.6.721.678"
"Mesa","4599","CO.6.721.678.4599"
"Mesa","4600","CO.6.721.678.4600"
"Mesa","4601","CO.6.721.678.4601"
"Mesa","4602","CO.6.721.678.4602"
"Mesa","4603","CO.6.721.678.4603"
"Mesa","4604","CO.6.721.678.4604"
"Mesa","4605","CO.6.721.678.4605"
"Mesa","4606","CO.6.721.678.4606"
"Mesa","4607","CO.6.721.678.4607"
"Mesa","4608","CO.6.721.678.4608"
"Mesa","4609","CO.6.721.678.4609"
"Establecimiento","INST EL CAMINANTE","CO.6.721.679"
"Mesa","4583","CO.6.721.679.4583"
"Mesa","4584","CO.6.721.679.4584"
"Mesa","4585","CO.6.721.679.4585"
"Mesa","4586","CO.6.721.679.4586"
"Mesa","4587","CO.6.721.679.4587"
"Mesa","4588","CO.6.721.679.4588"
"Mesa","4589","CO.6.721.679.4589"
"Mesa","4590","CO.6.721.679.4590"
"Establecimiento","ESC.COM.A.OCAMPO","CO.6.721.680"
"Mesa","4660","CO.6.721.680.4660"
"Mesa","4661","CO.6.721.680.4661"
"Mesa","4662","CO.6.721.680.4662"
"Mesa","4663","CO.6.721.680.4663"
"Mesa","4664","CO.6.721.680.4664"
"Mesa","4665","CO.6.721.680.4665"
"Mesa","4666","CO.6.721.680.4666"
"Mesa","4667","CO.6.721.680.4667"
"Establecimiento","ESC.DR. J.BIANCO","CO.6.721.681"
"Mesa","4575","CO.6.721.681.4575"
"Mesa","4576","CO.6.721.681.4576"
"Mesa","4577","CO.6.721.681.4577"
"Mesa","4578","CO.6.721.681.4578"
"Mesa","4579","CO.6.721.681.4579"
"Mesa","4580","CO.6.721.681.4580"
"Mesa","4581","CO.6.721.681.4581"
"Mesa","4582","CO.6.721.681.4582"
"Establecimiento","ESC.J.INGENIEROS","CO.6.721.682"
"Mesa","4677","CO.6.721.682.4677"
"Mesa","4678","CO.6.721.682.4678"
"Mesa","4679","CO.6.721.682.4679"
"Mesa","4680","CO.6.721.682.4680"
"Mesa","4681","CO.6.721.682.4681"
"Mesa","4682","CO.6.721.682.4682"
"Mesa","4683","CO.6.721.682.4683"
"Mesa","4684","CO.6.721.682.4684"
"Establecimiento","ESC.N.AVELLANEDA","CO.6.721.683"
"Mesa","4621","CO.6.721.683.4621"
"Mesa","4622","CO.6.721.683.4622"
"Mesa","4623","CO.6.721.683.4623"
"Mesa","4624","CO.6.721.683.4624"
"Mesa","4625","CO.6.721.683.4625"
"Mesa","4626","CO.6.721.683.4626"
"Mesa","4627","CO.6.721.683.4627"
"Mesa","4628","CO.6.721.683.4628"
"Establecimiento","ESC.N.V.MERCANTE","CO.6.721.684"
"Mesa","4629","CO.6.721.684.4629"
"Mesa","4630","CO.6.721.684.4630"
"Mesa","4631","CO.6.721.684.4631"
"Mesa","4632","CO.6.721.684.4632"
"Mesa","4633","CO.6.721.684.4633"
"Mesa","4634","CO.6.721.684.4634"
"Mesa","4635","CO.6.721.684.4635"
"Mesa","4636","CO.6.721.684.4636"
"Mesa","4637","CO.6.721.684.4637"
"Mesa","4638","CO.6.721.684.4638"
"Mesa","4639","CO.6.721.684.4639"
"Establecimiento","ESC DR ARTURO M BAS","CO.6.721.685"
"Mesa","4694","CO.6.721.685.4694"
"Mesa","4695","CO.6.721.685.4695"
"Mesa","4696","CO.6.721.685.4696"
"Mesa","4697","CO.6.721.685.4697"
"Mesa","4698","CO.6.721.685.4698"
"Mesa","4699","CO.6.721.685.4699"
"Mesa","4700","CO.6.721.685.4700"
